season,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2017,195,Jasmyne Spencer,us USA,FW,Orlando,26.0,1990.0,20,12,1101.0,3.0,5.0,0.0,0.0,1.0,0.0
2017,196,Caroline Stanley,us USA,GK,Orlando,23.0,1993.0,1,0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,197,Nikki Stanton,us USA,MF,Sky Blue,26.0,1990.0,16,13,1045.0,0.0,1.0,0.0,0.0,6.0,0.0
2017,198,Katie Stengel,us USA,FW,Boston,24.0,1992.0,12,7,556.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,199,Katie Stengel,us USA,FW,Washington,24.0,1992.0,5,3,222.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,200,Rebekah Stott,nz NZL,"DF,MF",Seattle,23.0,1993.0,22,18,1711.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,201,Ashleigh Sykes,au AUS,FW,Portland,25.0,1991.0,15,12,995.0,1.0,1.0,0.0,0.0,1.0,0.0
2017,202,Crystal Thomas,us USA,FW,Washington,23.0,1994.0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,203,Madison Tiernan,us USA,MF,Sky Blue,21.0,1995.0,20,11,1038.0,3.0,1.0,0.0,0.0,4.0,0.0
2017,204,Erika Tymrak,us USA,"FW,MF",Kansas City,25.0,1991.0,12,4,394.0,2.0,1.0,0.0,0.0,0.0,0.0
2017,205,Chioma Ubogagu,us USA,FW,Orlando,24.0,1992.0,19,16,1346.0,4.0,3.0,0.0,0.0,1.0,0.0
2017,206,Rumi Utsugi,jp JPN,MF,Seattle,28.0,1988.0,20,18,1665.0,1.0,2.0,0.0,0.0,0.0,0.0
2017,207,Dani Weatherholt,us USA,MF,Orlando,22.0,1994.0,19,17,1486.0,1.0,1.0,0.0,0.0,1.0,0.0
2017,208,Mallory Weber,us USA,FW,Portland,22.0,1994.0,17,5,563.0,1.0,1.0,0.0,0.0,1.0,0.0
2017,209,Tiffany Weimer,us USA,FW,Boston,33.0,1983.0,17,11,809.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,210,Christen Westphal,us USA,DF,Boston,23.0,1993.0,13,13,1129.0,0.0,1.0,0.0,0.0,1.0,0.0
2017,211,Rosie White,nz NZL,FW,Boston,23.0,1993.0,22,21,1794.0,4.0,1.0,0.0,0.0,7.0,0.0
2017,212,Lydia Williams,au AUS,GK,Seattle,28.0,1988.0,3,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,213,Lydia Williams,au AUS,GK,Houston,28.0,1988.0,8,8,720.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,214,Lynn Williams,us USA,FW,North Carolina,23.0,1993.0,21,21,1826.0,9.0,5.0,1.0,1.0,0.0,0.0
2017,215,Sam Witteman,us USA,DF,North Carolina,22.0,1994.0,12,5,419.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,216,Arin Wright,us USA,DF,Chicago,24.0,1992.0,22,21,1766.0,0.0,0.0,0.0,0.0,2.0,0.0
2017,217,Janine van Wyk,za RSA,DF,Houston,29.0,1987.0,17,17,1474.0,0.0,0.0,0.0,0.0,4.0,0.0
2017,218,Beverly Yanez,us USA,"FW,MF",Seattle,28.0,1988.0,22,17,1345.0,4.0,1.0,0.0,0.0,0.0,0.0
2017,219,Shelina Zadorsky,ca CAN,DF,Washington,24.0,1992.0,21,20,1793.0,0.0,1.0,0.0,0.0,2.0,0.0
2017,220,McCall Zerboni,us USA,MF,North Carolina,30.0,1986.0,23,23,2017.0,3.0,0.0,0.0,0.0,4.0,0.0
2018,1,Michaela Abam,cm CMR,FW,Sky Blue,20.0,1997.0,4,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,Elizabeth Addo,gh GHA,FW,Seattle,24.0,1993.0,12,8,688.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,3,Lindsay Agnew,ca CAN,FW,Houston,22.0,1995.0,12,6,609.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,4,Andressinha,br BRA,MF,Portland,22.0,1995.0,18,9,847.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,5,Morgan Andrews,us USA,MF,Seattle,22.0,1995.0,15,7,768.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,6,Yael Averbuch,us USA,MF,Seattle,31.0,1986.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,Elizabeth Ball,us USA,DF,Portland,22.0,1995.0,6,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,Estefanía Banini,ar ARG,"FW,MF",Washington,27.0,1990.0,12,11,891.0,1.0,1.0,0.0,0.0,0.0,0.0
2018,9,Lauren Barnes,us USA,DF,Seattle,28.0,1989.0,19,18,1679.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,10,Nicole Barnhart,us USA,GK,Utah,36.0,1981.0,8,7,648.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,Maddie Bauer,us USA,DF,Seattle,22.0,1995.0,1,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,12,Janine Beckie,ca CAN,FW,Sky Blue,23.0,1994.0,15,11,1049.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,13,Michelle Betos,us USA,GK,Seattle,29.0,1988.0,8,8,720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,14,Aubrey Bledsoe,us USA,GK,Washington,26.0,1991.0,21,21,1890.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,15,Eliza Bona,us USA,MF,Sky Blue,,,2,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,16,Celeste Boureille,us USA,MF,Portland,23.0,1994.0,21,18,1587.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,17,Katie Bowen,nz NZL,"DF,MF",Utah,23.0,1994.0,19,16,1434.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,18,Emily Boyd,us USA,GK,Chicago,21.0,1996.0,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,19,Morgan Brian,us USA,MF,Chicago,24.0,1993.0,8,6,497.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,20,Amber Brooks,us USA,"DF,MF",Houston,27.0,1991.0,24,24,2160.0,1.0,0.0,0.0,0.0,3.0,0.0
2018,21,Bridget Callahan,us USA,MF,Orlando,21.0,1996.0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0
2018,22,Camila,br BRA,DF,Orlando,23.0,1994.0,9,3,318.0,0.0,0.0,0.0,0.0,3.0,0.0
2018,23,Jane Campbell,us USA,GK,Houston,22.0,1995.0,24,24,2160.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,24,Ellie Carpenter,au AUS,DF,Portland,17.0,2000.0,17,14,1299.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,25,Caroline Casey,us USA,GK,Sky Blue,23.0,1994.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,26,Steph Catley,au AUS,DF,Seattle,24.0,1994.0,16,16,1436.0,0.0,3.0,0.0,0.0,2.0,0.0
2018,27,Allysha Chapman,ca CAN,DF,Houston,29.0,1989.0,15,15,1331.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,28,Allysha Chapman,ca CAN,DF,North Carolina,29.0,1989.0,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,29,Whitney Church,us USA,DF,Washington,24.0,1993.0,22,21,1898.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,30,Zoe Clark,us USA,DF,Washington,22.0,1995.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,31,Danielle Colaprico,us USA,MF,Chicago,24.0,1993.0,24,21,1906.0,1.0,4.0,0.0,0.0,3.0,0.0
2018,32,Taylor Comeau,us USA,DF,Chicago,24.0,1993.0,11,10,932.0,1.0,0.0,0.0,0.0,2.0,0.0
2018,33,Taylor Comeau,us USA,DF,Houston,24.0,1993.0,12,12,1072.0,0.0,2.0,0.0,0.0,0.0,0.0
2018,34,Rachel Corsie,sco SCO,DF,Utah,28.0,1989.0,24,23,2088.0,0.0,1.0,0.0,0.0,3.0,0.0
2018,35,Ana-Maria Crnogorčević,ch SUI,FW,Portland,27.0,1990.0,20,17,1407.0,5.0,3.0,0.0,0.0,0.0,0.0
2018,36,Megan Crosson,,DF,Washington,23.0,1994.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,37,Frannie Crouse,us USA,FW,North Carolina,22.0,1995.0,1,0,27.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,38,Sabrina D'Angelo,ca CAN,GK,North Carolina,24.0,1993.0,6,6,540.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,39,Abby Dahlkemper,us USA,MF,North Carolina,24.0,1993.0,19,19,1710.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,40,Kiersten Dallstream,us USA,"DF,FW",Seattle,29.0,1988.0,3,2,163.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,41,Rachel Daly,eng ENG,FW,Houston,26.0,1991.0,24,24,2155.0,10.0,2.0,2.0,2.0,4.0,0.0
2018,42,Debinha,br BRA,FW,North Carolina,26.0,1991.0,21,20,1731.0,8.0,2.0,0.0,0.0,0.0,0.0
2018,43,Vanessa DiBernardo,us USA,MF,Chicago,25.0,1992.0,11,7,679.0,2.0,2.0,0.0,0.0,0.0,0.0
2018,44,Imani Dorsey,us USA,FW,Sky Blue,,,13,12,1048.0,4.0,1.0,0.0,0.0,0.0,0.0
2018,45,Meggie Dougherty Howard,us USA,MF,Washington,22.0,1995.0,23,14,1448.0,0.0,0.0,0.0,0.0,3.0,0.0
2018,46,Nickolette Driesse,us USA,MF,Sky Blue,23.0,1994.0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,47,Crystal Dunn,us USA,"DF,MF",North Carolina,25.0,1992.0,22,21,1801.0,8.0,5.0,0.0,0.0,0.0,0.0
2018,48,Caprice Dydasco,us USA,DF,Washington,24.0,1993.0,24,21,1948.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,49,Britt Eckerstrom,us USA,GK,Portland,24.0,1993.0,10,10,900.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,50,Elizabeth Eddy,us USA,MF,North Carolina,26.0,1991.0,2,1,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,51,Kristen Edmonds,us USA,DF,Orlando,30.0,1987.0,15,13,1091.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,52,Emily van Egmond,au AUS,MF,Orlando,24.0,1993.0,17,12,1098.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,53,Brooke Elby,us USA,MF,Utah,24.0,1993.0,7,6,577.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,54,Brooke Elby,us USA,MF,Chicago,24.0,1993.0,4,3,269.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,55,Abby Elinsky,us USA,MF,Orlando,22.0,1996.0,2,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,56,Abby Erceg,nz NZL,"DF,FW",North Carolina,28.0,1989.0,24,24,2160.0,2.0,2.0,0.0,0.0,1.0,0.0
2018,57,Julie Ertz,us USA,"DF,MF",Chicago,25.0,1992.0,14,13,1126.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,58,Mallory Eubanks,us USA,FW,Washington,21.0,1996.0,12,5,516.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,59,Danica Evans,us USA,FW,Orlando,22.0,1995.0,5,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,60,Claire Falknor,us USA,DF,Houston,24.0,1993.0,2,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,61,Cali Farquharson,us USA,FW,Washington,24.0,1993.0,5,1,152.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,62,Jess Fishlock,wal WAL,MF,Seattle,31.0,1987.0,18,18,1543.0,2.0,1.0,0.0,0.0,2.0,0.0
2018,63,Caitlin Foord,au AUS,"DF,FW",Portland,23.0,1994.0,6,2,276.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,64,Adrianna Franch,us USA,GK,Portland,27.0,1990.0,14,14,1260.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,65,Mandy Freeman,us USA,DF,Sky Blue,22.0,1995.0,21,21,1826.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,66,Amanda Frisbie,us USA,DF,Sky Blue,25.0,1992.0,17,15,1285.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,67,Christina Gibbons,us USA,DF,Sky Blue,23.0,1994.0,18,16,1431.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,68,Sarah Gorden,us USA,DF,Chicago,25.0,1992.0,17,12,1246.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,69,Katrina Gorry,au AUS,MF,Utah,25.0,1992.0,16,13,1068.0,0.0,1.0,0.0,0.0,1.0,0.0
2018,70,Summer Green,us USA,FW,Chicago,22.0,1995.0,8,4,318.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,71,Shea Groom,us USA,FW,Sky Blue,24.0,1993.0,21,17,1535.0,2.0,3.0,0.0,1.0,0.0,0.0
2018,72,Kristen Hamilton,us USA,FW,North Carolina,25.0,1992.0,23,8,783.0,3.0,4.0,0.0,0.0,4.0,0.0
2018,73,Haley Hanson,us USA,MF,Houston,21.0,1996.0,19,15,1463.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,74,DiDi Haracic,ba BIH,GK,Washington,25.0,1992.0,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,75,Ashlyn Harris,us USA,GK,Orlando,32.0,1985.0,21,21,1890.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,76,Ashley Hatch,us USA,FW,Washington,22.0,1995.0,22,22,1927.0,4.0,1.0,0.0,0.0,2.0,0.0
2018,77,Tobin Heath,us USA,MF,Portland,29.0,1988.0,17,14,1269.0,7.0,7.0,0.0,0.0,0.0,0.0
2018,78,Rachel Hill,us USA,FW,Orlando,22.0,1995.0,21,7,814.0,4.0,0.0,0.0,0.0,1.0,0.0
2018,79,Jaelene Hinkle,us USA,DF,North Carolina,24.0,1993.0,20,20,1779.0,0.0,4.0,0.0,0.0,1.0,0.0
2018,80,Lindsey Horan,us USA,FW,Portland,23.0,1994.0,22,22,1980.0,13.0,2.0,0.0,1.0,5.0,0.0
2018,81,Jen Hoy,us USA,"FW,MF",Sky Blue,27.0,1991.0,10,2,217.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,82,Kelli Hubly,us USA,DF,Portland,23.0,1994.0,11,9,818.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,83,Sofia Huerta,mx MEX,FW,Houston,25.0,1992.0,12,12,1068.0,5.0,4.0,1.0,1.0,1.0,0.0
2018,84,Sofia Huerta,mx MEX,FW,Chicago,25.0,1992.0,11,11,964.0,3.0,2.0,1.0,1.0,0.0,0.0
2018,85,Tori Huster,us USA,MF,Washington,28.0,1989.0,17,15,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,86,Darian Jenkins,us USA,FW,North Carolina,23.0,1995.0,12,0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,87,Estelle Johnson,cm CMR,DF,Washington,29.0,1988.0,21,21,1890.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,88,Jaycie Johnson,us USA,FW,Seattle,22.0,1995.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,89,Katie Johnson,mx MEX,FW,Sky Blue,23.0,1994.0,19,13,1166.0,4.0,2.0,0.0,0.0,1.0,0.0
2018,90,Samantha Johnson,us USA,"DF,MF",Chicago,26.0,1991.0,10,10,900.0,0.0,0.0,0.0,0.0,3.0,0.0
2018,91,Samantha Johnson,us USA,"DF,MF",Utah,26.0,1991.0,6,5,433.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,92,Savannah Jordan,us USA,,Houston,23.0,1995.0,10,5,412.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,93,Lauren Kaskie,us USA,MF,Chicago,22.0,1995.0,7,3,214.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,94,Yuri Kawamura,jp JPN,MF,North Carolina,28.0,1989.0,2,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,95,Nahomi Kawasumi,jp JPN,"FW,MF",Seattle,32.0,1985.0,14,11,875.0,0.0,3.0,0.0,0.0,0.0,0.0
2018,96,Kimberly Keever,us USA,FW,Houston,22.0,1995.0,11,9,727.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,97,Alanna Kennedy,au AUS,MF,Orlando,23.0,1995.0,20,20,1800.0,2.0,1.0,0.0,0.0,2.0,0.0
2018,98,Sam Kerr,au AUS,"FW,MF",Chicago,24.0,1993.0,19,19,1704.0,16.0,4.0,0.0,0.0,2.0,0.0
2018,99,Thembi Kgatlana,za RSA,FW,Houston,21.0,1996.0,16,2,375.0,2.0,3.0,0.0,0.0,1.0,0.0
2018,100,Sarah Killion,us USA,MF,Sky Blue,25.0,1992.0,24,24,2132.0,2.0,2.0,0.0,0.0,3.0,0.0
2018,101,Alyssa Kleiner,us USA,DF,Seattle,24.0,1993.0,10,4,414.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,102,Meghan Klingenberg,us USA,"DF,MF",Portland,29.0,1988.0,20,20,1751.0,0.0,2.0,0.0,0.0,1.0,0.0
2018,103,Haley Kopmeyer,us USA,GK,Orlando,27.0,1990.0,3,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,104,Ali Krieger,us USA,"DF,MF",Orlando,33.0,1984.0,19,19,1675.0,0.0,2.0,0.0,0.0,1.0,0.0
2018,105,Kaleigh Kurtz,us USA,DF,North Carolina,20.0,1997.0,6,6,540.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,106,Lo'eau LaBonta,us USA,MF,Utah,24.0,1993.0,16,8,823.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,107,Veronica Latsko,us USA,MF,Houston,22.0,1995.0,21,9,972.0,4.0,2.0,0.0,0.0,0.0,0.0
2018,108,Rose Lavelle,us USA,MF,Washington,22.0,1995.0,11,5,423.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,109,Adriana Leon,ca CAN,"FW,MF",Sky Blue,25.0,1992.0,2,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,110,Adriana Leon,ca CAN,"FW,MF",Seattle,25.0,1992.0,6,1,152.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,111,Sydney Leroux,us USA,FW,Orlando,27.0,1990.0,20,15,1431.0,6.0,2.0,0.0,0.0,2.0,0.0
2018,112,Carli Lloyd,us USA,MF,Sky Blue,35.0,1982.0,18,17,1563.0,4.0,1.0,1.0,2.0,4.0,1.0
2018,113,Joanna Lohman,us USA,"DF,MF",Washington,35.0,1982.0,13,4,429.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,114,Allie Long,us USA,MF,Seattle,30.0,1987.0,19,19,1710.0,3.0,1.0,0.0,0.0,2.0,0.0
2018,115,Tyler Lussi,us USA,FW,Portland,23.0,1995.0,15,3,370.0,1.0,1.0,0.0,0.0,1.0,0.0
2018,116,Taylor Lytle,us USA,MF,Utah,28.0,1989.0,10,4,450.0,0.0,2.0,0.0,0.0,0.0,0.0
2018,117,Marta,br BRA,FW,Orlando,31.0,1986.0,17,15,1310.0,4.0,4.0,1.0,2.0,2.0,1.0
2018,118,Diana Matheson,ca CAN,MF,Utah,33.0,1984.0,21,18,1396.0,2.0,0.0,0.0,1.0,2.0,0.0
2018,119,Merritt Mathias,us USA,"DF,MF",North Carolina,27.0,1990.0,22,22,1961.0,3.0,2.0,0.0,0.0,4.0,0.0
2018,120,Alyssa Mautz,us USA,"FW,MF",Chicago,28.0,1989.0,23,20,1716.0,5.0,3.0,0.0,0.0,3.0,0.0
2018,121,Stephanie McCaffrey,us USA,FW,Chicago,24.0,1993.0,2,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,122,Tiffany McCarty,us USA,FW,Washington,27.0,1990.0,1,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,123,Savannah McCaskill,us USA,FW,Sky Blue,21.0,1996.0,20,17,1510.0,3.0,3.0,0.0,0.0,3.0,0.0
2018,124,Jessica McDonald,us USA,FW,North Carolina,29.0,1988.0,23,21,1686.0,7.0,9.0,0.0,0.0,1.0,0.0
2018,125,Kristen McNabb,us USA,DF,Seattle,23.0,1994.0,20,12,1156.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,126,McKenzie Meehan,us USA,FW,Sky Blue,23.0,1994.0,11,3,350.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,127,Emily Menges,us USA,DF,Portland,25.0,1992.0,15,15,1305.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,128,Kristie Mewis,us USA,"DF,MF",Houston,26.0,1991.0,11,11,919.0,2.0,0.0,0.0,0.0,0.0,0.0
2018,129,Sam Mewis,us USA,MF,North Carolina,25.0,1992.0,17,11,1088.0,3.0,2.0,0.0,0.0,1.0,0.0
2018,130,Sydney Miramontez,us USA,DF,Utah,23.0,1994.0,10,6,639.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,131,Mônica,br BRA,DF,Orlando,39.0,1978.0,17,15,1400.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,132,Alex Morgan,us USA,FW,Orlando,28.0,1989.0,19,17,1511.0,5.0,2.0,1.0,2.0,0.0,0.0
2018,133,Rebecca Moros,us USA,"DF,MF",Utah,32.0,1985.0,22,22,1869.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,134,Linda Motlhalo,za RSA,MF,Houston,19.0,1998.0,21,20,1788.0,1.0,1.0,0.0,0.0,0.0,0.0
2018,135,Alli Murphy,us USA,MF,Houston,23.0,1994.0,1,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,136,Alyssa Naeher,us USA,GK,Chicago,29.0,1988.0,22,22,1980.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,137,Yūki Nagasato,jp JPN,FW,Chicago,30.0,1987.0,22,17,1608.0,4.0,7.0,1.0,2.0,4.0,0.0
2018,138,Christine Nairn,us USA,MF,Orlando,27.0,1990.0,20,13,1116.0,1.0,4.0,0.0,0.0,1.0,0.0
2018,139,Katie Naughton,us USA,DF,Chicago,23.0,1994.0,23,23,2059.0,1.0,0.0,0.0,0.0,2.0,0.0
2018,140,Alexa Newfield,us USA,FW,Washington,26.0,1991.0,1,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,141,Theresa Nielsen,dk DEN,DF,Seattle,31.0,1986.0,20,18,1654.0,1.0,1.0,0.0,0.0,0.0,0.0
2018,142,Kelley O'Hara,us USA,"DF,FW",Utah,29.0,1988.0,8,7,518.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,143,Heather O'Reilly,us USA,"FW,MF",North Carolina,33.0,1985.0,8,2,260.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,144,Denise O'Sullivan,ie IRL,FW,North Carolina,23.0,1994.0,22,20,1752.0,0.0,2.0,0.0,0.0,2.0,0.0
2018,145,Kealia Ohai,us USA,"FW,MF",Houston,26.0,1992.0,19,18,1439.0,5.0,4.0,0.0,0.0,1.0,0.0
2018,146,Ifeoma Onumonu,us USA,FW,Portland,23.0,1994.0,8,3,310.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,147,Francisca Ordega,ng NGA,"FW,MF",Washington,24.0,1993.0,18,15,1193.0,3.0,0.0,0.0,0.0,3.0,0.0
2018,148,Megan Oyster,us USA,DF,Seattle,25.0,1992.0,20,20,1800.0,1.0,2.0,0.0,0.0,3.0,0.0
2018,149,Carson Pickett,us USA,DF,Orlando,24.0,1993.0,19,16,1381.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,150,Amandine Pierre-Louis,ca CAN,DF,Sky Blue,22.0,1995.0,3,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,151,Poliana,br BRA,DF,Orlando,26.0,1991.0,10,8,694.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,152,Clare Polkinghorne,au AUS,DF,Houston,28.0,1989.0,9,9,782.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,153,Christen Press,us USA,FW,Utah,29.0,1988.0,11,11,975.0,2.0,2.0,0.0,0.0,0.0,0.0
2018,154,Toni Pressley,us USA,DF,Orlando,27.0,1990.0,11,10,813.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,155,Nichelle Prince,ca CAN,FW,Houston,22.0,1995.0,20,11,1023.0,1.0,2.0,0.0,0.0,0.0,0.0
2018,156,Morgan Proffitt,us USA,MF,Washington,23.0,1994.0,4,2,197.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,157,Mallory Pugh,us USA,FW,Washington,19.0,1998.0,15,13,1082.0,2.0,1.0,0.0,1.0,0.0,0.0
2018,158,Margaret Purce,us USA,FW,Portland,22.0,1995.0,19,15,1299.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,159,Rebecca Quinn,ca CAN,"DF,MF",Washington,22.0,1995.0,17,16,1384.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,160,Megan Rapinoe,us USA,"FW,MF",Seattle,32.0,1985.0,16,15,1317.0,7.0,6.0,2.0,3.0,2.0,0.0
2018,161,Hayley Raso,au AUS,"FW,MF",Portland,23.0,1994.0,12,9,774.0,2.0,2.0,0.0,0.0,0.0,0.0
2018,162,Brittany Ratcliffe,us USA,FW,Utah,23.0,1994.0,10,4,366.0,2.0,0.0,0.0,0.0,2.0,0.0
2018,163,Katherine Reynolds,us USA,DF,Portland,30.0,1987.0,17,16,1419.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,164,Domi Richardson,us USA,"DF,MF",Sky Blue,25.0,1992.0,16,14,1356.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,165,Cari Roccaro,us USA,DF,North Carolina,23.0,1994.0,2,2,172.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,166,Amy Rodriguez,us USA,"FW,MF",Utah,30.0,1987.0,19,16,1300.0,5.0,1.0,0.0,0.0,0.0,0.0
2018,167,Raquel Rodríguez,cr CRC,FW,Sky Blue,24.0,1993.0,15,10,909.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,168,Katelyn Rowland,us USA,GK,North Carolina,23.0,1994.0,18,18,1620.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,169,Angela Salem,us USA,MF,Portland,29.0,1988.0,5,1,161.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,170,Becky Sauerbrunn,us USA,DF,Utah,32.0,1985.0,20,19,1720.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,171,Desiree Scott,ca CAN,MF,Utah,30.0,1987.0,21,20,1811.0,0.0,0.0,0.0,0.0,2.0,0.0
2018,172,Kailen Sheridan,ca CAN,GK,Sky Blue,22.0,1995.0,23,23,2070.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,173,Meleana Shim,us USA,MF,Houston,26.0,1991.0,8,7,596.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,174,Arielle Ship,us USA,FW,Washington,22.0,1995.0,2,0,41.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,175,Casey Short,us USA,DF,Chicago,27.0,1990.0,9,8,654.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,176,Kyah Simon,au AUS,FW,Houston,26.0,1991.0,15,11,949.0,2.0,2.0,0.0,0.0,1.0,0.0
2018,177,Christine Sinclair,ca CAN,"FW,MF",Portland,34.0,1983.0,24,24,2160.0,9.0,6.0,3.0,3.0,4.0,0.0
