season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,goals_conceded_outside_box,unsuccessful_long_passes,attempts_from_set_pieces,unsuccessful_dribbles,total_clearances,ground_duels_lost,key_passes_attempt_assists,aerial_duels_lost,corners_taken_incl_short_corners,unsuccessful_crosses_corners,times_tackled,putthrough_blocked_distribution_won,unsuccessful_launches,time_played,unsuccessful_corners_into_box,touches,left_foot_goals,successful_passes_opposition_half,offsides,blocks,clean_sheets,total_unsuccessful_passes_excl_crosses_corners,unsuccessful_short_passes,duels,total_tackles,shots_off_target_inc_woodwork,goals_conceded_inside_box,successful_long_passes,goals_from_inside_box,substitute_on,foul_attempted_tackle,penalty_goals_conceded,shots_on_target_inc_goals,successful_dribbles,total_touches_in_opposition_box,successful_crosses_open_play,total_passes,leftside_passes,total_fouls_won,unsuccessful_passes_own_half,successful_lay_offs,total_shots,open_play_passes,ground_duels,rightside_passes,handballs_conceded,interceptions,forward_passes,total_fouls_conceded,appearances,putthrough_blocked_distribution,duels_won,successful_open_play_passes,successful_corners_into_box,recoveries,successful_crosses_corners,tackles_lost,aerial_duels,blocked_shots,successful_passes_own_half,unsuccessful_crosses_open_play,starts,overruns,aerial_duels_won,throw_ins_to_own_player,successful_short_passes,corners_won,duels_lost,substitute_off,index,unsuccessful_passes_opposition_half,backward_passes,ground_duels_won,total_successful_passes_excl_crosses_corners,total_losses_of_possession,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,throw_ins_to_opposition_player,successful_launches,unsuccessful_lay_offs,headed_goals,total_red_cards,goals_from_outside_box,right_foot_goals,goal_assists,through_balls,straight_red_cards,assists_intentional,foul_won_penalty,saves_made_caught,goal_kicks,catches,gk_successful_distribution,gk_unsuccessful_distribution,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,saves_made,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_conceded,own_goal_scored,goalkeeper_smother,punches,drops,crosses_not_claimed,penalties_faced,penalties_taken,penalty_goals,clearances_off_the_line,red_cards_2nd_yellow,penalties_off_target,last_man_tackle,second_goal_assists,penalties_saved,saves_from_penalty,other_goals,last_player_tackle,set_pieces_goals
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::cac9bfef965b49f9a20bbc0deb15ccfa,opta:Player:dv8265k3za578hkzxxuttqmdx,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Vanessa,DiBernardo,V. DiBernardo,Midfielder,USA,16,3,,USA,76,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,11,961,0,2,13,0,7,2,11,15,15,1,1,0,33,75,18,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,,5,22,40,8,10,,8,12,14,14,961,,714,,202,1,5,2,130,92,101,22,6,17,20,,,7,2,7,9,13,2,516,120,15,47,,13,504,86,98,1,19,229,15,11,35,51,376,,123,2,11,15,6,186,8,11,1,5,7,366,3,50,2,10,91,69,46,386,169,,,0,True,0,0,0,0,526,2,0.19,20,169,10,58,20,0,True,,2,3,,,,,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::23ce38b9dd0049b59a8ac2321fb8710f,opta:Player:5ni7a4s85lp22rysy5inywf3e,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Marisa,DiGrande,M. DiGrande,Midfielder,USA,14,3,,USA,63,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,20,1306,0,0,15,0,6,0,15,9,16,1,2,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,,8,16,55,18,7,,14,23,18,20,1306,,810,,222,1,4,1,131,93,122,25,9,12,27,,6,3,2,6,16,16,4,581,149,16,42,2,15,566,112,120,,16,212,9,20,34,60,435,,129,4,10,10,5,232,14,14,2,3,2,423,3,62,5,10,103,100,57,450,207,,,0,True,0,0,0,0,581,4,0,27,207,0,65,27,0,True,2,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e58cc03e05a54a28bf3133ec9c1a3632,opta:Player:2bb2dbogerxxvircnah8gw222,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Claudia,Dickey,C. Dickey,Goalkeeper,USA,1,1,,USA,1,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,9,810,0,0,0,0,0,0,0,0,2,0,0,0,100,81,7,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,53,,,4,1,,,,,,,23,810,,358,,19,,,5,54,1,7,,,7,54,,,,,,,,,273,85,2,32,,,182,2,65,,,123,,9,,6,155,,84,,,5,,200,,9,,5,,165,,1,,10,22,,1,219,55,,,0,True,0,0,0,0,273,0,0,54,55,0,107,54,0,True,,5,,,,,,,,,,,,59,10,86,16,16,9,2,25,25,0,50,4,0,0,True,,,,2,1,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::18c67f4b722c49a799e8b57c4ba4a0f0,opta:Player:a6we6zivd0v6kjntn2f04ghk9,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Meggie,Dougherty Howard,M. Dougherty Howard,Midfielder,USA,8,3,,USA,156,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,12,581,0,0,5,0,1,0,9,9,11,3,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,,3,5,23,7,15,1,6,10,3,5,581,1,314,,75,3,2,,63,50,73,14,4,7,4,,4,4,2,1,4,12,1,207,56,11,20,3,5,204,52,39,,5,74,9,12,15,35,141,,36,1,5,21,5,70,5,8,,6,5,140,2,38,7,10,49,38,29,144,97,,,0,True,0,0,0,0,207,1,0,4,97,0,17,4,0,True,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::1fda40b34644438cb7bb75b22dd63ce5,opta:Player:1kqy11izfxrv487anw8dvwtm1,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Nicole,Douglas,N. Douglas,Midfielder,England,17,3,,ENG,220,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,10,154,0,0,3,0,1,0,4,7,3,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,5,2,18,1,2,,2,9,6,4,154,,109,,29,,,,16,12,38,7,2,6,1,,9,4,,1,5,8,,57,5,3,3,1,3,53,33,12,,,22,7,10,8,18,37,,20,,3,5,1,12,2,1,1,3,,40,2,20,1,10,15,18,15,41,36,,,0,True,0,0,0,0,57,0,0,1,36,0,5,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::4cb80ed654ff46e8916779187fb88553,opta:Player:3sgg664ay83kxhe17ogbke978,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Julie,Doyle,J. Doyle,Midfielder,USA,20,3,,USA,150,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,16,832,2,3,16,0,6,3,6,12,11,4,2,0,37,65,10,1.08,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,24,2,53,6,10,,24,33,13,2,832,,394,,89,4,1,,76,71,95,9,10,10,6,2,5,5,,6,6,50,4,217,40,11,16,4,16,215,79,63,,1,69,12,16,34,32,139,,41,4,3,16,1,56,24,11,6,6,8,135,13,63,9,10,84,45,26,141,160,0,2,1,True,0,0,0,0,245,4,0.32,6,160,28,11,6,0,True,2,1,1,,,,2,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::890aab36584c4278b8a8d11be569aeb4,opta:Player:4b13osk9pzrosvzqt55y7o34l,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Crystal,Dunn,C. Dunn,Midfielder,USA,19,3,,USA,59,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,20,1427,5,2,27,0,20,2,27,14,23,7,0,0,0,,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,,16,8,75,33,14,,26,35,22,3,1427,,933,2,294,7,2,1,119,105,185,38,7,22,25,5,2,11,2,20,26,67,7,591,191,23,28,11,27,589,161,88,,19,182,14,20,42,96,470,,102,7,11,24,8,185,26,18,3,10,5,447,9,89,13,10,117,130,86,472,238,2,3,0,True,0,0,0,0,591,7,0.13,25,238,0,39,25,0,True,,2,2,,,,3,2,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::17ddeb23a8bd43d9bf46f7370e5eb5bf,opta:Player:4b6yhmhjp7ek7rnv47x5aga1h,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Elizabeth,Eddy,E. Eddy,Defender,USA,44,2,,USA,240,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,3,52,0,0,2,0,0,0,0,1,0,0,0,0,0,66,1,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,1,,5,1,,,1,3,1,,52,,51,,13,,1,,9,6,8,1,2,1,2,,3,,,,2,1,1,26,6,,1,,2,24,8,4,,1,14,1,3,2,3,15,,3,1,1,,1,5,1,,1,,6,15,2,5,,10,9,2,3,17,16,,,0,True,0,0,0,0,28,1,0,2,16,2,5,2,0,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::4932d40caf094edd88eb680559cffd38,opta:Player:bheniu7u85ivkjhipazymzxzp,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Kristen,Edmonds,K. Edmonds,Defender,USA,12,2,,USA,69,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,16,1043,0,1,4,0,1,1,12,4,17,0,1,0,0,,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,,5,30,12,3,10,1,4,6,9,12,1043,1,756,,143,,,2,110,78,62,18,3,12,21,,5,1,,1,3,6,2,558,99,17,37,1,4,533,49,164,,12,227,4,16,15,40,423,,88,2,6,13,,307,2,11,1,3,47,427,3,22,5,10,77,68,37,448,147,,,0,True,0,0,0,0,558,2,0.09,21,147,0,53,21,0,True,10,6,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::b1a4bf5cb8dd4faea70f15d982fc1628,opta:Player:al9m5njjjr903ki47l0kh9uz8,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Jadyn,Edwards,J. Edwards,Forward,USA,54,4,,USA,279,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e0a407a396b94362806b642667a930cc,opta:Player:31huq3jv7h6l1n0ybdp8523ca,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Emina,Ekić,E. Ekić,Forward,Bosnia and Herzegovina,13,4,,BIH,260,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,2,,,,1,1,,1,4,,14,,,,,,3,2,3,1,1,,,,4,,,,,1,,6,1,,2,,1,6,3,1,,,2,,4,,1,3,,4,,1,,,3,1,,,,,3,,2,,10,2,2,1,3,7,,,0,True,0,0,0,0,6,0,0,0,7,0,1,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e0a336a0f061497bbedff977ec476321,opta:Player:41a58968ocakxmmmr736re2ac,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Madison,Elwell,M. Elwell,Midfielder,USA,16,3,,USA,241,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,4,133,0,0,0,0,0,0,4,3,1,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,1,5,10,1,3,,4,2,2,,133,,67,,7,,,,15,13,23,6,,4,,,3,2,,,2,2,1,24,2,1,9,,,24,19,6,,1,13,3,4,7,10,9,,9,1,2,4,,3,4,1,1,1,4,9,2,13,,10,10,3,9,9,33,,,0,True,0,0,0,0,24,1,0,0,33,0,2,0,0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::fd08719793c4487c82b7d3aceba2ad0f,opta:Player:18kiz7s5jlyotkb4p0sbbxyol,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Claire,Emslie,C. Emslie,Forward,Scotland,10,4,,SCO,116,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,20,1347,3,5,23,0,10,5,18,13,13,5,0,0,40,70,22,1.47,71,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,24,2,82,35,9,71,109,53,13,8,1347,44,754,1,232,5,,1,108,94,165,31,13,19,5,2,3,8,3,10,24,78,20,351,72,13,30,4,23,338,150,68,1,3,126,13,20,50,74,232,19,61,40,13,15,11,51,59,17,6,6,3,238,21,91,12,10,187,85,68,243,311,1,2,0,True,0,0,0,0,499,20,0.33,5,311,148,19,5,0,True,,,,,,1,2,5,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::8be53181b9fd46c4957f8cd6975a49f9,opta:Player:avhmou9ayqv9te0nocy80aga1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Jun,Endo,J. Endō,Forward,Japan,18,4,,JPN,118,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,18,918,3,2,12,0,6,2,12,4,15,3,0,0,55,74,20,1.96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,,14,9,38,20,4,8,28,25,11,10,918,4,574,3,177,3,,,92,73,97,16,6,17,6,3,8,2,4,6,19,39,4,349,36,15,33,3,12,346,88,97,,8,137,4,18,29,55,254,4,78,8,4,9,4,88,23,10,,5,27,251,10,42,6,10,87,79,50,257,168,2,1,1,True,0,0,0,0,385,4,0.2,6,168,36,25,6,0,True,7,1,1,,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::fc8de163d5904bf494c2fb1ef97d9313,opta:Player:dwrkb21t0oi6s0d6a1b7b1qay,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Sierra,Enge,S. Enge,Midfielder,USA,8,3,,USA,131,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,10,696,2,0,3,0,2,0,5,8,1,0,1,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,,2,14,19,4,3,1,1,6,6,6,696,1,356,,78,,3,3,62,44,40,11,1,4,17,2,3,5,,2,2,6,1,276,84,1,21,,3,275,33,49,,6,106,8,10,12,18,213,,54,1,6,7,1,137,,7,,4,1,197,,22,1,10,42,37,14,214,78,1,1,0,True,0,0,0,0,276,1,0,17,78,0,35,17,0,True,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ca7d4b1ca032426197a0113cbc931fc5,opta:Player:5rtm5d6v7nfqjh9ahayyc1bkl,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Abby,Erceg,A. Erceg,Defender,New Zealand,20,2,,NZL,11,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,22,1980,2,0,13,0,7,0,11,4,5,0,1,0,80,89,24,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,,,83,15,8,10,,,2,14,15,1980,,1414,,254,,34,6,121,80,90,18,6,23,40,2,,1,3,7,2,29,1,1078,326,5,61,,13,1034,40,319,1,32,376,4,22,24,65,922,,168,1,7,50,2,704,,22,,40,68,917,,25,,10,60,57,25,957,159,2,0,0,True,0,0,0,0,1079,1,0,40,159,1,81,40,0,True,25,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::bee0506c8e134de9bc8af601b1d28778,opta:Player:dve5pao9dmobh167wb8g45g45,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars FC,Julie,Ertz,J. Ertz,Midfielder,USA,8,3,,USA,136,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars FC,US,7,574,1,0,5,0,2,0,4,15,4,0,1,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,,2,16,25,8,23,,3,9,10,6,574,,371,,113,,4,1,85,73,86,11,3,8,11,1,,7,2,2,3,13,2,259,46,4,26,1,5,258,43,56,,9,134,15,7,16,38,173,,58,2,7,43,3,63,3,7,2,20,3,163,2,48,3,10,62,23,18,174,105,0,1,0,True,0,0,0,0,259,2,0,11,105,0,23,11,0,True,,4,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::79e6134fbc584f6d981cdd752b798dc8,opta:Player:7lyzx6twrkm4u4mqtr1jwqdw5,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Sinead,Farrelly,S. Farrelly,Midfielder,Republic of Ireland,33,3,,IRL,94,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,21,879,0,1,3,0,3,1,21,19,9,4,4,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,12,6,68,16,12,5,10,33,23,1,879,1,683,,238,4,,,96,93,151,29,,9,6,,14,10,,3,26,31,1,450,92,9,18,4,3,437,132,107,,11,143,19,21,36,71,341,1,73,2,8,19,3,118,9,7,5,7,10,348,2,80,5,10,88,108,64,354,172,,,0,True,0,0,0,0,450,1,0.1,6,172,0,9,6,0,True,1,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::b9b17b0b7e0047048fdd3f970f6068a1,opta:Player:dap46fr0gvf1snvx144wjmqxh,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Millie,Farrow,M. Farrow,Forward,England,29,4,,ENG,259,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,2,48,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,1,,,3,,,48,,16,,2,,,,3,3,5,1,,1,,,1,,,,,4,,7,,,,,,6,4,4,,,2,,2,,1,3,,2,,,1,2,2,,1,,,,4,,4,1,10,3,1,1,4,8,,,0,True,0,0,0,0,7,0,0,0,8,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3f841e6b66d94cdead98ab215e6e844b,opta:Player:errir6ade8y91vp5z7v8gkn6y,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Bayley,Feist,B. Feist,Midfielder,USA,22,3,,USA,219,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,4,176,0,0,0,0,0,0,6,2,2,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,3,3,10,3,7,,5,5,1,4,176,,106,,26,,,,27,23,40,11,,2,3,,2,2,,,1,7,1,59,7,2,9,,,59,24,15,,,25,2,4,6,23,32,,20,1,5,16,4,7,5,2,,9,,29,1,17,2,10,23,12,14,32,41,,,0,True,0,0,0,0,59,1,0,3,41,0,7,3,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ae2f3060f7e64256995ef3e985cdc37b,opta:Player:cwqfzhy81uhnn287legtzq8t0,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sami,Feller,S. Feller,Midfielder,USA,29,3,,USA,263,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,1,,,,,1,6,,7,,,,1,,2,1,1,,,1,,,1,,1,,,,,3,,,1,,,3,,1,,,2,,1,,,1,,1,,,1,,1,,,,,1,1,,1,,10,1,,,1,3,,,0,True,0,0,0,0,3,0,0,0,3,0,1,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::80578bb876844892bf7fa6822bdb89b3,opta:Player:brs2knmydegipvthtwu6xwqac,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Kayla,Fischer,K. Fischer,Midfielder,USA,9,3,,USA,183,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,10,460,0,1,10,0,3,1,9,19,13,0,1,0,15,63,6,1.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,5,2,44,8,11,,5,18,8,1,460,,268,,58,,1,,50,46,97,14,7,6,3,,5,10,1,3,13,15,1,132,29,13,17,3,10,128,84,33,,5,49,19,10,15,42,79,,36,1,5,13,6,25,5,5,1,2,3,79,3,55,4,10,38,21,40,82,95,,,0,True,0,0,0,0,138,1,0.2,3,95,6,7,3,0,True,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::c3d7a6e82b7a40a5b185335dac6cb8f7,opta:Player:5dqjfblg7soo4znl8duds0zys,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Samantha Tru,Fisher Conde,S. Fisher,Midfielder,El Salvador,2,3,,SLV,217,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,5,152,0,0,0,0,0,0,2,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,2,3,8,1,3,5,7,5,1,2,152,4,96,,24,,1,,19,15,18,3,,,2,,4,1,,,2,,,62,15,1,2,,,62,14,12,,4,27,1,5,6,7,43,1,13,2,1,4,,21,2,1,,1,,41,,11,1,10,24,8,6,43,33,,,0,True,0,0,0,0,62,0,0,2,33,0,6,2,0,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
