season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,source_category_general,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,backward_passes,blocked_shots,carries,clean_sheets,corners_taken_incl_short_corners,corners_won,duels,duels_lost,duels_won,final_third_touches,forward_passes,foul_attempted_tackle,goals_conceded_inside_box,goals_conceded_outside_box,goals_openplay,goals_from_inside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,interceptions,key_passes_attempt_assists,leftside_passes,offsides,open_play_passes,penalties_taken,penalty_goals_conceded,progressive_carries,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,right_foot_goals,rightside_passes,shots_created,shots_on_target_inc_goals,starts,substitute_off,substitute_on,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_launches,successful_lay_offs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,throw_ins_to_own_player,time_played,times_tackled,total_big_chances_created,total_big_chances_missed,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,unsuccessful_lay_offs,home_goals,away_goals,winning_goal,left_foot_goals,total_big_chances_scored,assists_intentional,blocks,gk_successful_distribution,goal_assists,goal_kicks,overruns,shots_off_target_inc_woodwork,successful_corners_into_box,throw_ins_to_opposition_player,unsuccessful_corners_into_box,total_red_cards,straight_red_cards,red_cards_2nd_yellow,foul_won_penalty,through_balls,clearances_off_the_line,gk_unsuccessful_distribution,penalty_goals,attempts_from_set_pieces,catches,drops,goalkeeper_smother,penalties_faced,punches,saves_made,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_caught,saves_made_parried,total_big_chances_saved,goals_from_outside_box,last_player_tackle,penalties_conceded,headed_goals,own_goal_scored,second_goal_assists,penalties_saved,saves_from_penalty,direct_setpiece_goals,set_pieces_goals,other_goals,source_category_passing,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_defending,tackle,tackle_percentage,interception,headed_duel,source_category_goalkeeping,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::81893f175a814e48bb103cda269cde2a,opta:Player:ocr7m6itbi3o3ttju3guw9hw,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Audrey,McKeen,A. McKeen,Forward,USA,,4,,USA,,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,True,9,105,0,0,1,0,0,0,4,1,1,0,0,0,0,77.0,2,1.71,0,0,0,0,0,0,0.2691,-0.2691,50.0,56.52,66.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,4.0,9.0,9.0,1.0,9.0,,,1.0,23.0,10.0,13.0,28.0,12.0,1.0,2.0,,,,17.0,8.0,9.0,,3.0,2.0,15.0,,42.0,,1.0,2.0,3.0,3.0,13.0,,7.0,2.0,,,,9.0,,,,,,1.0,32.0,15.0,18.0,32.0,4.0,1.0,105.0,6.0,,,2.0,1.0,1.0,24.0,43.0,1.0,33.0,8.0,6.0,10.0,82.0,2.0,2.0,2.0,1.0,1.0,9.0,3.0,9.0,,,,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,33,0,45,0,0.0,1,24,2,2,1,0,True,4,50,3,6,True,0,0,50,2,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::81f566b89fa04830b4b1657453e4f818,opta:Player:1x229gvjahkxp7w02bh0v36ga,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Ryan,Williams,R. Williams,Defender,USA,13,2,,USA,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,True,10,900,0,3,4,3,0,3,15,7,7,4,0,0,0,86.0,12,1.2,0,0,0,0,0,0,0.3075,-0.3075,68.18,50.0,25.0,36.84,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6.0,2.0,10.0,79.0,1.0,131.0,3.0,,4.0,68.0,34.0,34.0,218.0,133.0,1.0,12.0,,,,60.0,28.0,32.0,1.0,11.0,14.0,170.0,4.0,395.0,,,76.0,12.0,5.0,57.0,,22.0,17.0,,10.0,,,14.0,14.0,3.0,3.0,4.0,11.0,337.0,215.0,145.0,335.0,7.0,79.0,900.0,19.0,7.0,,28.0,7.0,7.0,140.0,404.0,4.0,346.0,22.0,30.0,58.0,682.0,24.0,24.0,12.0,1.0,6.0,68.0,14.0,52.0,,,,0.0,,,3.0,5.0,,3.0,,1.0,4.0,,11.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,0,0,346,0,442,14,0.3,11,140,38,17,11,0,True,15,68,11,8,True,0,0,65,28,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::83ee7340956c431b81b2caa9373d9e29,opta:Player:aoa88ulpguvr42b0a1jn8dfys,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Sarah,Weber,S. Weber,Forward,USA,42,4,,USA,,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,True,8,595,3,1,9,4,6,1,2,9,8,1,0,0,0,68.0,13,1.97,0,0,0,0,0,0,2.459,0.541,40.0,42.67,43.75,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,18.0,14.0,8.0,31.0,3.0,28.0,,,3.0,75.0,43.0,32.0,85.0,30.0,3.0,9.0,4.0,2.0,3.0,43.0,25.0,18.0,1.0,1.0,4.0,23.0,1.0,81.0,,2.0,12.0,4.0,2.0,6.0,1.0,14.0,5.0,6.0,8.0,6.0,,2.0,2.0,5.0,,4.0,3.0,49.0,39.0,29.0,63.0,3.0,1.0,595.0,14.0,,2.0,4.0,9.0,8.0,73.0,98.0,9.0,66.0,5.0,29.0,32.0,189.0,2.0,2.0,4.0,,3.0,30.0,4.0,29.0,,1.0,2.0,0.0,1.0,2.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,0,0,66,0,102,2,0.15,3,73,4,6,3,0,True,2,40,1,32,True,0,1,50,4,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::84b30914edbb45ddb082f69074fb818a,opta:Player:1yva0f096q2oqk5gz59utr42y,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Bella,Bixby,B. Bixby,Goalkeeper,USA,1,1,,USA,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::84e65c9b042d400492b5088a8f3d3c6a,opta:Player:a652ucv412tcgm98cx2ri6psk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Bea,Franklin,B. Franklin,Midfielder,USA,20,3,,USA,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,5,340,0,0,0,0,0,0,1,3,4,0,1,0,0,79.0,11,2.91,0,0,0,0,0,0,0.0,0.0,100.0,45.45,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,4.0,5.0,13.0,,40.0,,,,22.0,12.0,10.0,4.0,70.0,2.0,10.0,1.0,,,12.0,6.0,6.0,,8.0,,63.0,,147.0,,1.0,25.0,1.0,,8.0,,18.0,,,4.0,1.0,1.0,,,1.0,2.0,1.0,7.0,113.0,23.0,105.0,121.0,,,340.0,1.0,,,21.0,3.0,4.0,37.0,164.0,,128.0,1.0,4.0,36.0,216.0,,,1.0,10.0,15.0,20.0,16.0,21.0,,,,0.0,,,,3.0,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,128,0,164,0,0.0,7,37,0,22,7,0,True,1,100,8,10,True,0,0,32,21,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::85023bcbe613492da8caaa35221257ed,opta:Player:cl1av4qyzjkq03akjof6tdf1m,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Kayla,Sharples,K. Sharples,Defender,USA,27,2,,USA,,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,True,11,920,0,1,4,1,1,1,7,10,5,0,2,0,0,86.0,15,1.47,0,0,0,0,0,0,0.4757,-0.4757,58.33,53.33,52.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12.0,13.0,11.0,16.0,1.0,92.0,2.0,,,60.0,28.0,32.0,18.0,179.0,5.0,14.0,1.0,,,35.0,16.0,19.0,,11.0,1.0,117.0,,493.0,,,49.0,4.0,3.0,38.0,,200.0,2.0,1.0,10.0,,1.0,1.0,1.0,2.0,7.0,,29.0,422.0,118.0,321.0,409.0,5.0,2.0,920.0,2.0,1.0,,55.0,10.0,5.0,83.0,512.0,4.0,438.0,12.0,8.0,74.0,647.0,1.0,1.0,1.0,29.0,45.0,49.0,26.0,29.0,,,,0.0,,,1.0,10.0,3.0,1.0,4.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,438,0,514,1,0.1,29,83,2,74,29,0,True,7,58,11,25,True,0,0,39,55,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::8513285029bf40cb99fa4947006018a2,opta:Player:ek8x7y3jt0xcebttt75qi5exh,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Jessie,Fleming,J. Fleming,Midfielder,Canada,21,3,,CAN,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,12,1080,0,0,7,0,2,0,23,6,10,0,0,0,0,78.0,12,1.0,13,0,1,0,0,0,0.3007,-0.3007,62.16,58.82,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,4.0,12.0,74.0,2.0,88.0,7.0,13.0,3.0,102.0,42.0,60.0,106.0,153.0,3.0,10.0,2.0,,,92.0,36.0,56.0,2.0,10.0,16.0,89.0,,418.0,,,36.0,25.0,14.0,73.0,,112.0,16.0,2.0,12.0,,,7.0,,9.0,3.0,7.0,25.0,324.0,150.0,189.0,307.0,14.0,5.0,1080.0,18.0,1.0,,23.0,6.0,10.0,138.0,428.0,7.0,332.0,37.0,8.0,96.0,621.0,9.0,4.0,5.0,9.0,22.0,72.0,33.0,74.0,,,,0.0,,,,4.0,,,,,5.0,8.0,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,332,0,445,0,0.0,25,138,17,47,25,0,True,23,62,10,10,True,0,0,53,23,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::85399e003cd149ec991da7c3853143ad,opta:Player:1p3bwk03ay87hp2nwrl3tfxwq,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Kaleigh,Kurtz,K. Kurtz,Defender,USA,3,2,,USA,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,10,900,0,0,2,0,0,0,10,6,3,0,3,0,0,91.0,13,1.3,0,0,0,0,0,0,0.1532,-0.1532,76.92,59.52,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,7.0,7.0,10.0,21.0,,99.0,3.0,,,42.0,17.0,25.0,25.0,200.0,4.0,13.0,,,,28.0,10.0,18.0,,13.0,5.0,126.0,,506.0,,2.0,51.0,7.0,3.0,34.0,,211.0,5.0,,10.0,,,,,2.0,4.0,,38.0,456.0,113.0,392.0,467.0,3.0,21.0,900.0,2.0,,,62.0,6.0,3.0,75.0,558.0,2.0,505.0,13.0,6.0,53.0,726.0,1.0,1.0,2.0,12.0,23.0,28.0,26.0,30.0,,,,0.0,,,,15.0,29.0,,30.0,,2.0,,15.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,0,0,505,0,559,0,0.0,38,75,1,61,38,0,True,10,77,13,14,True,0,0,62,62,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::86801cb3b86d435abd204659e3a42a0b,opta:Player:9gmw9ozey3nvckn368u93iluc,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Avery,Ciorbu,A. Ciorbu,Midfielder,USA,32,3,,USA,,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,True,3,23,0,0,0,0,0,0,0,2,0,0,0,0,0,83.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,66.67,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,2.0,3.0,,,4.0,,,,6.0,2.0,4.0,1.0,4.0,1.0,,,,,4.0,2.0,2.0,,1.0,,7.0,,17.0,,,2.0,1.0,1.0,1.0,,6.0,,,,,3.0,,,1.0,,,1.0,14.0,4.0,10.0,13.0,1.0,,23.0,,,,,2.0,,5.0,17.0,,14.0,1.0,,3.0,23.0,,,,1.0,2.0,3.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,14,0,17,0,0.0,1,5,0,3,1,0,True,0,0,1,2,True,0,0,33,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::86e61d5213214742a5388b2df18ecbe1,opta:Player:1mjt2c75soe0pbgry40mfmtjo,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Katie,Scott,K. Scott,Defender,USA,31,2,,USA,,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,True,6,370,0,0,2,0,1,0,6,4,4,0,1,0,0,65.0,8,1.95,1,0,0,0,0,0,0.0828,-0.0828,46.15,58.54,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,5.0,6.0,23.0,,23.0,,1.0,,41.0,17.0,24.0,35.0,68.0,3.0,8.0,,,,36.0,17.0,19.0,1.0,5.0,,25.0,,142.0,,1.0,12.0,6.0,5.0,23.0,,28.0,,1.0,4.0,3.0,2.0,,,2.0,,2.0,3.0,91.0,43.0,50.0,90.0,7.0,3.0,370.0,4.0,,,9.0,4.0,4.0,71.0,144.0,2.0,93.0,13.0,3.0,51.0,221.0,3.0,2.0,3.0,6.0,14.0,35.0,19.0,37.0,,,,0.0,,,,4.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,93,0,147,0,0.0,3,71,3,17,3,0,True,6,46,5,5,True,0,0,18,9,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::86effc238dda42cf81a3890dc95f556e,opta:Player:bcgg4ucum9n55qdr4ny0kd3bo,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Molly,Pritchard,M. Pritchard,Goalkeeper,USA,,1,,USA,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::8772001989134074a48629a1110d6b62,opta:Player:edwr7f7jwnxm1plk91fx8hfro,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Michelle,Alozie,M. Alozie,Defender,Nigeria,22,2,,NGA,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,8,451,0,0,6,0,3,0,10,5,2,0,0,0,0,72.0,11,2.2,0,0,0,0,0,0,0.585,-0.585,76.92,56.52,77.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0,7.0,8.0,18.0,1.0,34.0,,,2.0,46.0,20.0,26.0,74.0,54.0,5.0,11.0,,,,37.0,18.0,19.0,,6.0,2.0,27.0,,108.0,,1.0,20.0,7.0,3.0,8.0,,9.0,2.0,3.0,6.0,4.0,2.0,,,4.0,1.0,,2.0,77.0,33.0,44.0,75.0,3.0,30.0,451.0,10.0,,,14.0,5.0,2.0,78.0,108.0,6.0,77.0,13.0,14.0,31.0,249.0,13.0,13.0,7.0,4.0,9.0,32.0,12.0,22.0,,,,0.0,,,,1.0,,,,,3.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,77,0,121,0,0.0,2,78,13,11,2,0,True,10,77,6,9,True,0,0,18,14,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::87f8bf57a0ed4238a026b49f9c2b276d,opta:Player:836jz6qayhrahzyxdyesvrsa,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Mia,Justus,M. Justus,Goalkeeper,USA,23,1,,USA,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,True,6,532,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,6,1.02,0,0,0,0,0,0,0.0,0.0,0.0,50.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,1.0,6.0,,,33.0,1.0,,,2.0,1.0,1.0,,146.0,,5.0,1.0,,,1.0,1.0,,,,,63.0,,216.0,,,19.0,,,56.0,,68.0,,,6.0,1.0,,,,,16.0,,53.0,162.0,38.0,163.0,148.0,,,532.0,1.0,,,9.0,,,80.0,277.0,,201.0,,,76.0,345.0,,,,35.0,70.0,54.0,22.0,6.0,,,,0.0,,,,,50.0,,36.0,,,,,,,,,,,,15.0,,,6.0,,1.0,,4.0,19.0,13.0,6.0,,3.0,4.0,,,,,,,,,,,,True,0,0,201,0,277,0,0.0,53,80,0,123,53,0,True,0,0,0,1,True,19,0,43,9,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::88284f038be14a6d8b643df2bc4c7d6d,opta:Player:47eshqoyaib3u78jfao4rmsr8,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Khyah,Harper,K. Harper,Forward,USA,34,4,,USA,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,True,3,37,0,0,0,0,0,0,1,1,0,0,1,0,0,73.0,0,0.0,0,0,0,0,0,0,0.0,0.0,100.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,,3.0,7.0,,8.0,,,,4.0,3.0,1.0,18.0,8.0,,,,,,2.0,1.0,1.0,,1.0,,4.0,,22.0,,,3.0,2.0,,2.0,,3.0,,,,,3.0,,,,,,2.0,16.0,10.0,6.0,14.0,,7.0,37.0,1.0,,,1.0,1.0,,11.0,22.0,,16.0,1.0,1.0,6.0,38.0,1.0,1.0,,2.0,2.0,5.0,2.0,4.0,,,,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,16,0,23,0,0.0,2,11,1,4,2,0,True,1,100,1,2,True,0,0,50,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::8860c67ac5c4405784acd0fccddc6ace,opta:Player:xov58c1kfbi2jhklxw006cr8,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Eva,Gaetino,E. Gaetino,Defender,USA,23,2,,USA,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,8,580,1,0,2,1,1,0,5,8,3,0,2,0,0,83.0,10,1.55,0,0,0,0,0,0,0.8924,0.1076,100.0,50.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,2.0,8.0,8.0,12.0,,70.0,,,,32.0,16.0,16.0,16.0,168.0,4.0,10.0,,,1.0,22.0,14.0,8.0,,13.0,1.0,108.0,,296.0,,2.0,47.0,6.0,2.0,13.0,1.0,21.0,1.0,1.0,6.0,,2.0,,,,7.0,,37.0,245.0,102.0,154.0,219.0,,1.0,580.0,2.0,,,32.0,8.0,3.0,61.0,309.0,2.0,256.0,5.0,5.0,53.0,390.0,2.0,2.0,1.0,18.0,33.0,41.0,14.0,20.0,,1.0,0.0,0.0,,1.0,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,0,0,256,0,311,0,0.0,37,61,2,70,37,0,True,5,100,13,10,True,0,0,53,32,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::88f0149d2d7a44b681a920d194cf65ca,opta:Player:dmpcb84fn9c2livtnsg8aoduc,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Reagan,Raabe,R. Raabe,Forward,USA,38,4,,USA,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,True,2,33,0,0,1,0,1,0,4,2,1,0,1,0,0,34.0,3,8.18,0,0,0,0,0,0,0.0235,-0.0235,80.0,53.85,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,2.0,,2.0,,,,13.0,6.0,7.0,8.0,8.0,,3.0,,,,13.0,6.0,7.0,,2.0,,2.0,,12.0,,1.0,1.0,3.0,2.0,3.0,,,,1.0,,,2.0,,,1.0,,,,4.0,,4.0,4.0,1.0,2.0,33.0,4.0,,,1.0,2.0,1.0,15.0,12.0,1.0,4.0,5.0,4.0,8.0,39.0,,,2.0,,,6.0,2.0,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,4,0,12,0,0.0,0,15,0,0,0,0,True,4,80,2,0,True,0,0,0,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::891ad63d168c42aebeaeaa7359ec1fb5,opta:Player:co49l4m0my5li8yvcxgrvq0yy,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Bruna,Santos Nhaia,Bruninha,Defender,Brazil,3,2,,BRA,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::8b9f8e68542640ecb93089255329acdb,opta:Player:9faqkjlq89sh0y2vnstt24e1g,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Meg,Boade,M. Boade,Midfielder,USA,34,3,,USA,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::8be53181b9fd46c4957f8cd6975a49f9,opta:Player:avhmou9ayqv9te0nocy80aga1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Jun,Endo,J. Endō,Forward,Japan,18,4,,JPN,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,6,231,0,0,2,0,0,0,3,2,2,0,0,0,0,64.0,4,1.56,10,0,1,0,0,0,0.3117,-0.3117,50.0,50.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,6.0,11.0,4.0,14.0,,10.0,3.0,26.0,13.0,13.0,58.0,27.0,,3.0,1.0,,,22.0,11.0,11.0,,1.0,2.0,20.0,,64.0,,,6.0,9.0,3.0,5.0,,8.0,2.0,,3.0,3.0,3.0,5.0,,3.0,,1.0,2.0,41.0,32.0,15.0,40.0,3.0,,231.0,5.0,,,3.0,2.0,2.0,45.0,66.0,2.0,42.0,6.0,12.0,24.0,120.0,11.0,3.0,1.0,2.0,5.0,30.0,5.0,19.0,,,,0.0,,,,,,,,,2.0,4.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,42,0,81,0,0.0,2,45,15,7,2,0,True,3,50,1,4,True,0,0,29,3,0,0
