season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_won,total_fouls_won,duels,recoveries,unsuccessful_dribbles,unsuccessful_long_passes,total_touches_in_opposition_box,penalty_goals_conceded,unsuccessful_crosses_corners,index,offsides,time_played,foul_won_penalty,aerial_duels,putthrough_blocked_distribution_won,total_successful_passes_excl_crosses_corners,substitute_off,shots_on_target_inc_goals,successful_crosses_corners,ground_duels_lost,forward_passes,ground_duels,successful_passes_opposition_half,goals_conceded_inside_box,unsuccessful_short_passes,foul_attempted_tackle,putthrough_blocked_distribution,unsuccessful_passes_opposition_half,total_shots,unsuccessful_passes_own_half,total_losses_of_possession,leftside_passes,unsuccessful_crosses_open_play,substitute_on,successful_crosses_open_play,backward_passes,tackles_lost,successful_short_passes,successful_open_play_passes,open_play_passes,successful_dribbles,shots_off_target_inc_woodwork,successful_lay_offs,total_passes,unsuccessful_launches,total_tackles,aerial_duels_won,starts,appearances,blocked_shots,times_tackled,duels_lost,total_unsuccessful_passes_excl_crosses_corners,aerial_duels_lost,duels_won,rightside_passes,key_passes_attempt_assists,successful_passes_own_half,touches,interceptions,corners_won,total_fouls_conceded,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,goals_conceded_outside_box,successful_corners_into_box,corners_taken_incl_short_corners,successful_long_passes,unsuccessful_corners_into_box,total_clearances,throw_ins_to_opposition_player,clean_sheets,throw_ins_to_own_player,unsuccessful_lay_offs,through_balls,blocks,successful_launches,right_foot_goals,left_foot_goals,goal_assists,goals_from_inside_box,assists_intentional,handballs_conceded,headed_goals,clearances_off_the_line,own_goal_scored,last_man_tackle,penalties_conceded,attempts_from_set_pieces,saves_made_caught,punches,goalkeeper_smother,saves_made_parried,gk_unsuccessful_distribution,crosses_not_claimed,catches,drops,saves_made,penalties_faced,gk_successful_distribution,saves_made_from_outside_box,saves_made_from_inside_box,penalty_goals,penalties_taken,goals_from_outside_box,set_pieces_goals,penalties_saved,saves_from_penalty,second_goal_assists,goal_kicks,total_red_cards,red_cards_2nd_yellow,other_goals,penalties_off_target,straight_red_cards
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::a6683a7902404976b29a742db197dfc1,opta:Player:6x0oj293r0sv99i071v8owpgp,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Naomi,Girma,N. Girma,Defender,USA,4,2,,USA,10,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,21,1920,0,0,0,0,0,0,23,7,4,0,1,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,103,198,2,101,1,3,1,10,,1920,,36,4,862,,,1,14,389,67,238,16,69,1,11,110,,61,199,187,1,,1,114,19,794,829,989,7,,,1032,53,42,19,21,21,1,5,31,170,17,72,342,6,625,1297,24,2,7,0,0,0,True,0,0,0,0,1032,1,0,68,199,0,169,68,0,True,5,,,68,,108,,8,,,1,18,12,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c5b8273288fb45cd9144b1589ba45e28,opta:Player:2kwbmpr3tyyqao2l51h6as9re,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Morgan Elizabeth,Goff,M. Goff,Defender,USA,14,2,,USA,190,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,7,302,0,0,0,0,0,0,5,4,4,0,1,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,41,13,6,6,6,,9,10,,302,,7,9,72,3,,3,21,54,34,36,5,33,3,20,29,,19,70,37,9,4,3,12,3,70,69,108,1,,1,111,2,8,6,3,7,2,11,22,39,1,19,8,2,39,221,6,,4,0,0,0,True,0,0,0,0,111,3,0,2,70,0,8,2,0,True,,,,2,,3,7,,30,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::07ac3b4737124589a9c92f64020c3507,opta:Player:3svqubb2pdx77fopvm9tfc7x0,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Parker,Goins,P. Goins,Forward,USA,21,4,,USA,238,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,7,84,0,0,0,0,0,0,1,5,2,1,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,26,3,3,,3,,3,10,1,84,,13,1,8,,,,9,9,13,5,2,12,2,2,14,,1,24,2,3,7,,4,1,8,6,18,,,,20,,2,5,,7,1,4,17,12,8,9,5,,3,43,,,5,,,0,True,0,0,0,0,20,0,0,0,24,0,0,0,0,True,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::654b6278ad35440fbad0c80bbae2fe38,opta:Player:cyyzbgk590f6tucri0fb0hyqc,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kapuamakamaemalamaonalani Rachel-May,Gomera-Stevens,M. Gomera-Stevens,Midfielder,USA,26,3,,USA,251,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,5,1,,,,,1,10,,34,,,1,4,1,,,2,1,5,3,,3,,2,4,,,5,3,1,3,,2,1,4,4,7,2,,,7,,1,,,3,,1,2,3,,3,1,,1,14,1,,,0,0,0,True,0,0,0,0,7,0,0,0,5,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ff955af6b05f444fb573c8d6c4150216,opta:Player:87fq93e9x1yy4thmeituciycq,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Sh'nia Demetrice,Gordon,S. Gordon,Forward,USA,23,4,,USA,240,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,4,83,0,0,2,0,1,0,3,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,15,3,1,,4,,3,10,,83,,4,1,15,,1,1,4,5,11,10,1,4,,2,5,2,2,17,3,3,4,1,8,3,15,15,19,1,1,,19,,6,1,,4,,4,7,4,3,8,3,1,6,49,1,2,,,,0,True,0,0,0,0,19,1,0,0,17,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c57f4bd01e3e4ee79453e74a9693d8df,opta:Player:aj0l2zn1av33p8us4tc19eplg,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Paulina,Gramaglia,P. Gramaglia,Forward,Argentina,24,4,,ARG,261,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,1,,,,,10,,6,,2,1,1,,,,2,1,2,1,1,1,,1,1,,,5,1,,1,,,,1,1,2,,,,2,,,1,,1,,1,3,1,1,1,,,,7,,,1,0,0,0,True,0,0,0,0,2,0,0,0,5,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::5b003e58e30f477083526968377e7031,opta:Player:19q08g2zozqldqapwyv1osxsk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sarah,Griffith,S. Griffith,Forward,USA,15,4,,USA,159,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,20,625,2,1,13,0,6,1,14,9,6,0,0,0,0,,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,102,47,10,4,33,,8,10,,625,,10,14,178,6,6,4,57,64,92,96,9,33,7,19,30,13,15,109,43,8,14,4,66,4,174,173,210,11,7,2,215,2,18,5,6,20,9,37,62,37,5,40,42,7,86,398,3,7,9,1,1,0,True,0,0,0,0,215,4,0.14,4,109,0,8,4,0,True,1,,,4,,4,1,,4,,,,1,1,,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::dd552139607f4e219cab7864188eef47,opta:Player:19udx179xugqp84qo9rsq0nhl,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Shea,Groom,S. Groom,Midfielder,USA,10,3,,USA,120,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,21,1227,1,4,19,0,9,4,21,35,20,2,5,0,0,,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20,192,79,3,11,34,2,7,10,2,1227,,58,24,214,11,9,,76,116,134,107,18,112,24,44,108,19,22,204,92,7,7,,72,10,203,205,328,7,10,4,337,4,31,30,14,21,3,28,104,123,28,88,57,14,107,583,14,4,35,0,1,0,True,0,0,0,0,337,0,0.29,11,204,0,22,11,0,True,1,,,11,,8,2,2,4,2,4,2,4,,,4,1,4,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::957c63dfb8e745338b593bc5c24b7639,opta:Player:9jqsvecho1nlcemf0328zvz10,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Mia Irene,Gyau,M. Gyau,Defender,USA,26,2,,USA,225,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,5,137,0,0,0,0,0,0,2,2,1,0,1,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,23,14,2,5,,,1,10,,137,,7,,31,,,1,8,27,16,15,1,11,1,2,12,,5,34,1,1,5,1,10,4,31,31,47,1,,,47,4,6,1,,5,,5,14,16,6,9,9,,17,104,2,1,2,0,0,0,True,0,0,0,0,47,1,0,0,34,0,5,0,0,True,1,,,,,3,9,,21,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::9ad8ef494aeb4e39b37e3f1dcabd9b78,opta:Player:a1vlxzecgxx2jh5gyfjc5usix,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Kristen,Hamilton,K. Hamilton,Forward,USA,25,4,,USA,104,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,25,2098,7,2,39,0,25,2,8,20,22,12,0,0,0,,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,214,81,42,14,137,4,17,10,12,2098,1,48,11,271,4,25,3,109,138,166,185,24,126,7,33,129,39,28,322,80,17,1,3,93,8,265,261,401,19,14,7,411,7,16,14,24,25,11,90,143,140,34,71,100,18,89,772,7,22,20,4,3,2,True,0,0,0,0,411,3,0.09,6,322,0,20,6,0,True,1,,,6,,5,,7,2,2,8,,2,5,1,2,6,1,6,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c75e5a65dfaf42b588cbdf8ef5069537,opta:Player:3bx0w0ftkij1lqrt727gjd94a,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Madison,Hammond,M. Hammond,Midfielder,USA,99,3,,USA,179,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,9,319,0,0,1,0,1,0,8,5,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,45,35,5,8,2,1,1,10,,319,,11,7,106,1,1,,21,54,34,27,3,22,1,8,15,1,16,68,29,1,6,,14,3,100,103,130,1,,,136,3,11,4,3,9,,11,28,30,7,17,39,,79,237,4,1,5,,,0,True,0,0,0,0,136,0,0,6,68,0,14,6,0,True,,,,6,,10,15,,16,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e5201e3dad8b40dcb04b08484dac3217,opta:Player:bo7ki5mmskdtp5op7pq53cdg4,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kayla,Hamric,K. Hamric,Forward,Canada,31,4,,CAN,282,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::9cf4be1012534c69ba6aca923a5b85d3,opta:Player:c96l2rcmapqedxv0p3uy5e2qy,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Hensley,Hancuff,H. Hancuff,Goalkeeper,USA,51,1,,USA,283,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::b5d069a690754fa992a581b0f979c4b1,opta:Player:b6k04c9mhy98ef5j9g7f33zmc,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Taylor,Hansen,T. Hansen,Defender,USA,29,2,,USA,284,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ecf8d72c11704bb49de0461fa77d8cae,opta:Player:bxf73uaptcz0uj7uy1g0euod1,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,DiDi,Haracic,D. Haračić,Goalkeeper,Bosnia and Herzegovina,31,1,,BIH,43,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,21,1890,0,0,0,0,0,0,0,0,3,0,1,0,0,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,198,,152,,4,,10,,1890,,4,,557,,,,,354,4,46,23,24,,,65,,111,181,210,,,,,,393,370,435,1,,,733,36,,3,21,21,,,1,176,1,7,169,,511,952,,,,,,0,True,0,0,0,0,733,0,0,164,181,0,316,164,0,True,2,,,164,,14,,4,,,,,24,,,,,,,,,,,,,3,9,4,17,58,1,19,3,70,5,226,30,40,,,,,1,1,,184,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8a1c8a0c9c32447eac23fe5818c7cb02,opta:Player:9ey5ne1x360dswcqx19rs8i6s,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Audrey Rose,Harding,A. Harding,Forward,USA,27,4,,USA,209,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,9,324,0,1,4,0,0,1,2,4,1,1,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,32,16,5,2,13,,3,10,1,324,,8,8,48,4,,,15,20,24,27,4,22,3,14,23,4,4,48,11,3,5,,16,1,47,41,65,5,4,3,72,,3,3,4,9,,8,20,24,5,12,25,2,21,125,1,2,4,0,0,0,True,0,0,0,0,72,0,0.28,1,48,0,3,1,0,True,,,,1,,2,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::563dd6b70ed74a0c9b30dc29b51c8364,opta:Player:7rakt6kzybvn8u7jkonrdcmad,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Ashlyn,Harris,A. Harris,Goalkeeper,USA,1,1,,USA,165,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,8,720,0,0,0,0,0,0,0,0,1,0,0,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,66,,48,,3,,10,,720,,7,,142,,,,,100,1,9,16,6,,1,16,,38,55,61,,,,,,103,59,77,,,,196,19,,6,8,8,,,1,54,1,7,35,,133,287,,,,0,0,0,True,0,0,0,0,196,0,0,39,55,0,87,39,0,True,4,,,39,,7,,2,2,,,,11,,,,,,,,,,,,,1,5,,4,22,,12,,31,3,101,14,17,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c413ab13b4b2411b8255f868ec263843,opta:Player:b9d4fqz6ezz2azklpghb9kyjt,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Ashley,Hatch,A. Hatch,Forward,USA,33,4,,USA,124,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,18,1472,9,0,36,0,19,0,5,18,27,4,2,0,0,,23,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,173,47,10,12,75,1,10,10,4,1472,1,57,15,220,4,19,5,72,100,116,148,22,86,9,25,97,36,11,193,60,10,2,5,93,3,216,199,297,11,17,8,318,3,8,28,16,18,6,47,101,98,29,72,65,14,77,578,8,6,18,3,6,2,True,0,0,0,0,318,5,0,4,193,0,16,4,0,True,1,,,4,,6,1,2,7,2,1,1,,4,2,,8,,,3,,,,,,,,,,,,,,,,,,,3,3,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::188bf66872fd4aeb841ac7b90a7da5bf,opta:Player:cxl4bxs35ifb8o5cq9jxi1ec5,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Tobin,Heath,T. Heath,Forward,USA,17,4,,USA,223,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,5,104,1,0,3,0,2,0,2,3,2,1,2,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,15,12,4,2,9,,5,10,1,104,,,,34,,2,,9,22,15,23,1,13,3,1,17,3,3,27,9,4,5,,9,1,31,34,48,1,1,,49,,3,,,5,2,6,9,15,,6,9,2,11,79,,1,3,0,1,1,True,0,0,0,0,49,0,0,3,27,0,5,3,0,True,,,1,3,1,,,,2,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ab82ac10b47843f498bd62f0cf827821,opta:Player:5z4eljhtvsvscd9kvsi0cfh7t,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kelcie,Hedge,K. Hedge,Midfielder,USA,,3,,USA,218,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,3,160,0,0,1,0,0,0,6,1,1,0,1,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,20,18,,2,,,,10,,160,,6,4,45,2,,,5,24,14,25,2,14,1,7,7,1,9,18,13,,1,,8,1,45,45,61,1,1,,61,2,7,2,2,3,,1,9,16,4,11,16,1,20,88,2,,1,0,0,0,True,0,0,0,0,61,0,0,0,18,0,2,0,0,True,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d6e1e8c351d6439fb6bd35f97e521537,opta:Player:cjtwys3ydxu4xogjsmpj4wc9g,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Anna,Heilferty,A. Heilferty,Defender,USA,21,2,,USA,69,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,21,1486,0,2,9,0,5,2,15,9,15,2,1,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,133,118,18,17,14,2,31,10,2,1486,,17,20,447,9,5,10,61,210,116,190,22,99,6,35,103,9,44,246,83,23,3,6,117,9,423,440,555,16,4,3,563,8,24,5,18,21,3,37,73,116,12,60,153,13,267,941,20,8,9,0,0,0,True,0,0,0,0,563,6,0.12,24,246,0,41,24,0,True,1,4,11,24,7,19,25,3,82,,,,4,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::aa256aeb38a8454589438798a521ae12,opta:Player:74uudh34v23m2z9gy5tdppxey,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Sam,Hiatt,S. Hiatt,Defender,USA,16,2,,USA,29,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,20,1800,0,0,1,0,0,0,9,13,7,0,2,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,108,145,,79,2,3,1,10,,1800,,52,11,665,,,1,24,377,56,202,14,85,5,17,91,1,74,179,201,1,,1,28,15,619,643,796,1,1,,829,52,24,32,20,20,,4,44,164,20,64,223,1,464,1058,25,,13,0,0,0,True,0,0,0,0,829,1,0,46,179,0,125,46,0,True,3,,,46,,85,,8,,,,19,18,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d9f63636eae141b9a9fccd6533df3a2b,opta:Player:8e4jqpg6oty7im4qy4a6j1wk4,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Shelby,Hogan,S. Hogan,Goalkeeper,USA,1,1,,USA,235,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10,,6,,,,10,,90,,,,19,,,,,14,,2,1,,,,3,,3,6,5,,,,,,14,12,14,,,,25,,,,1,1,,,,6,,,6,,17,39,,,,,,0,True,0,0,0,0,25,0,0,5,6,0,11,5,0,True,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,6,1,12,5,1,,,,,1,1,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::b7061dc8d2be430092a6ddcad6cfa15b,opta:Player:amls5kykb1h1c9b1mpiue3i6t,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Rebecca Rayne,Holloway,R. Holloway,Defender,Northern Ireland,25,2,,NIR,202,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,6,206,0,0,2,0,0,0,5,3,1,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,22,12,,11,2,2,2,10,,206,,,,47,2,,,10,48,22,22,6,27,1,5,26,2,14,58,5,2,4,,16,3,45,44,82,3,2,1,85,3,8,,2,6,,3,10,38,,12,16,1,25,154,1,1,3,,,0,True,0,0,0,0,85,0,0,2,58,0,13,2,0,True,,,,2,,5,9,,24,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
