season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_launches,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_launches,unsuccessful_long_passes,putthrough_blocked_distribution_won,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,appearances,foul_attempted_tackle,ground_duels,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,ground_duels_lost,leftside_passes,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,clean_sheets,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,penalties_conceded,successful_lay_offs,shots_off_target_inc_woodwork,successful_corners_into_box,corners_taken_incl_short_corners,catches,unsuccessful_corners_into_box,handballs_conceded,own_goal_scored,penalty_goals_conceded,blocks,saves_made,gk_successful_distribution,punches,goalkeeper_smother,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,gk_unsuccessful_distribution,unsuccessful_lay_offs,winning_goal,drops,right_foot_goals,left_foot_goals,headed_goals,second_goal_assists,assists_intentional,goals_from_inside_box,penalties_taken,goal_assists,through_balls,times_tackled,attempts_from_set_pieces,foul_won_penalty,crosses_not_claimed,set_pieces_goals,goals_from_outside_box,last_man_tackle,penalties_saved,saves_from_penalty,total_red_cards,straight_red_cards,penalty_goals,clearances_off_the_line,other_goals,penalties_off_target,red_cards_2nd_yellow
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::1276f005480e4a24b7bbf77e97b09fd4,opta:Player:4x5sks5f5hgorl2cburji1ped,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Lindsay Elizabeth,Agnew,L. Agnew,Forward,Canada,20,4,,CAN,116,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,7,373,0,0,1,0,1,0,8,7,3,1,2,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,373,40,2,1,145,1,24,3,31,5,11,4,1,7,64,78,14,29,146,4,7,3,103,3,1,40,45,1,24,1,6,21,5,7,20,269,7,2,35,53,4,10,23,1,3,3,3,3,1,45,6,4,15,24,105,106,10,1,22,6,8,20,True,0,0,0,0,146,3,0,3,64,0,14,3,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::65345eaea5584a9f9e6c198bd975eecd,opta:Player:55xhr0l9dwjnahav66lh49djp,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Morgan,Andrews,M. Andrews,Midfielder,USA,12,3,,USA,79,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,9,604,0,0,6,0,2,0,9,10,4,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,604,1,2,3,335,2,36,2,104,13,38,10,1,12,139,121,13,78,339,2,10,5,197,8,6,116,71,10,90,2,,48,7,19,31,436,9,5,45,165,4,10,51,2,26,,4,29,3,86,10,5,23,67,221,223,41,,35,4,3,22,True,0,0,0,0,339,0,0,26,139,0,64,26,0,True,1,2,4,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::9ccd079f4b56432e8f21ede69aabddee,opta:Player:68a0jc6cin6hxx0bkdch9hc5x,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Mackenzie,Arnold,M. Arnold,Goalkeeper,Australia,30,1,,AUS,160,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::5ae4cbaf5a2f45eaa9c280ff2b6cec7f,opta:Player:7lt9nze7e2mk2hlp9dkvabkyd,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lauren,Barnes,L. Barnes,Defender,USA,3,2,,USA,3,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,24,2190,0,0,0,0,0,0,26,9,10,0,5,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2190,6,,19,1253,3,95,5,221,81,164,6,4,19,308,840,36,103,1323,,9,5,933,25,,267,424,9,175,,,150,24,16,113,1609,24,4,76,597,,10,67,,123,,10,18,,113,79,21,27,207,1001,1056,37,7,46,10,35,49,True,0,0,0,0,1323,0,0,123,308,0,287,123,0,True,1,,,3,17,,11,1,1,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::fbfe7392b0744bb6a8d7826010fe0a6e,opta:Player:1vm9mztp9ro7cnp6boinc7phx,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Nicole,Barnhart,N. Barnhart,Goalkeeper,USA,28,1,,USA,40,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,24,2160,0,0,0,0,0,0,0,0,3,0,0,0,0,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2160,,,27,290,,,,27,49,188,1,5,,204,429,,10,654,,,1,333,20,,198,120,,74,,,255,24,2,124,912,24,,3,408,,10,14,,123,,3,11,,14,19,,,126,233,456,11,10,,,,3,True,0,0,0,0,654,0,0,123,204,0,311,123,0,True,,,,,,13,,,,1,,61,336,8,4,22,22,39,1,6,101,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::7060e45bfd8b40f3bcb110081bd6cc94,opta:Player:1e5460op99sb3m3b9xzb6pq3u,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Jorian Nicole,Baucom,J. Baucom,Forward,USA,33,4,,USA,161,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::9e740d72f2044c11bdca08c94843e982,opta:Player:4h2grrz4my62j2r6fijfsynai,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Nicole,Baxter,N. Baxter,Midfielder,USA,55,3,,USA,162,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::d1bddbacbec54d86b8495442e2158e67,opta:Player:19oiwrbcmu0aowhvmfdzq1wix,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,McKenzie,Berryhill,M. Berryhill,Defender,USA,18,2,,USA,115,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,3,196,0,0,1,0,0,0,1,2,2,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,196,,1,2,157,,5,,32,3,9,1,1,3,21,111,2,10,162,,2,1,132,3,1,19,19,1,9,,,13,2,2,10,184,3,,7,67,3,10,7,,11,,2,2,,12,4,,2,71,140,143,5,1,5,1,6,5,True,0,0,0,0,162,0,0,11,21,0,20,11,0,True,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::f8682c257fa14a7c862ecccc4b892332,opta:Player:9ifjrfggioh9cmphk85gykzx1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Michelle,Betos,M. Betos,Goalkeeper,USA,33,1,,USA,125,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,4,359,0,0,0,0,0,0,0,0,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,359,,,9,61,,,,5,6,26,,,,30,84,,,115,,,,69,3,,26,35,,14,,,52,4,,12,173,4,,,52,,10,3,,20,,1,3,,3,3,,,28,53,89,3,1,,,,,True,0,0,0,0,115,0,0,20,30,0,46,20,0,True,,,,,,2,,,,,,14,52,1,1,3,5,11,,1,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::84b30914edbb45ddb082f69074fb818a,opta:Player:1yva0f096q2oqk5gz59utr42y,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Bella,Bixby,B. Bixby,Goalkeeper,USA,1,1,,USA,163,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::f3e1a521ef4f4f24bd0ee3fb985ec265,opta:Player:cm6fzm8v38ti0aubu0q4v717t,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lynn,Biyendolo,L. Biyendolo,Forward,USA,6,4,,USA,59,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,24,2052,12,6,99,0,48,6,28,9,6,30,0,0,0,,21,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,2052,3,1,,459,38,104,10,240,2,18,28,6,43,397,68,38,156,472,5,9,31,285,15,99,174,162,46,212,22,1,79,23,45,8,1004,24,7,185,103,206,10,126,48,13,10,6,52,28,280,6,46,111,103,286,298,95,6,154,10,12,74,True,0,0,0,0,472,10,0.26,13,397,0,31,13,0,True,,9,51,,2,,,,,1,1,,,,,,,,,,,2,,,6,5,1,1,5,12,1,6,2,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::da8b3240f855428fb23fe5ad55ede703,opta:Player:4zr1u1gdqagr6e53pnyruywut,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals FC,Verónica,Boquete Giadáns,Vero,Midfielder,Spain,21,3,,ESP,21,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals FC,USA,21,1630,0,6,7,0,3,6,21,21,28,0,0,0,0,,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,1630,9,2,3,808,9,181,4,366,6,35,14,4,14,343,287,34,146,830,3,21,46,622,16,7,181,202,27,167,5,1,127,19,28,37,1209,21,6,211,303,23,10,117,3,27,1,28,9,20,234,6,23,103,144,629,649,23,7,117,13,15,108,True,0,0,0,0,830,1,0.33,27,343,0,62,27,0,True,,5,4,3,22,,14,1,,,,,,,,,,,,,,,0,,,,,1,4,,,6,5,71,3,1,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::695ab088a8604af487b49740a9a3c99b,opta:Player:ao9cgwud5le6r07itko3j4y51,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Celeste Anais,Boureille,C. Boureille,Midfielder,USA,30,3,,USA,88,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,10,650,0,1,3,0,0,1,16,7,10,0,2,0,0,,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,650,,3,1,284,1,47,,82,14,27,8,,24,123,97,24,78,284,3,7,2,174,10,3,105,58,7,72,1,,61,7,20,33,394,10,6,63,121,2,10,63,,5,,10,28,2,115,12,,28,58,179,179,52,1,52,8,16,35,True,0,0,0,0,284,0,0.14,5,123,0,32,5,0,True,,,3,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::87932cfc9c3d4927a1b04436bf6ceb4a,opta:Player:86xqmp60672vnqn7wbsgbr07p,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Kate Elizabeth,Bowen,K. Bowen,Defender,New Zealand,14,2,,NZL,27,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,19,1504,0,0,6,0,2,0,32,10,4,0,1,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,1504,153,2,5,724,7,122,7,277,23,81,7,3,15,287,275,50,119,745,3,10,6,514,13,6,200,32,14,163,,25,82,17,26,58,1174,19,3,92,317,4,10,71,2,31,7,4,11,3,118,52,21,32,274,532,545,26,8,47,18,18,60,True,0,0,0,0,745,7,0,31,287,0,112,31,0,True,,,4,,,,,2,,1,9,,,,,,,,,,,,0,,,,,,,,,,2,12,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::c5ab6add4ef243f8aa8a491ef9861f2a,opta:Player:bk59xw0wl2ou43oapb0opja0a,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Emily,Boyd,E. Boyd,Goalkeeper,USA,21,1,,USA,81,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,10,900,0,0,0,0,0,0,0,0,2,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,900,,,33,174,,,,35,68,147,,1,1,153,141,,2,325,,,,101,12,,149,24,1,93,,,100,10,1,56,395,10,,5,246,,10,8,,75,,2,6,,12,9,,3,55,110,176,7,2,4,,1,2,True,0,0,0,0,325,0,0,75,153,0,222,75,0,True,,,,,,4,,,,1,,22,63,5,,8,3,14,1,,45,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::015977af959941e99617d346c94e84c9,opta:Player:56bv5hxuq4olg1uspsllckhcl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Joanna,Boyles,J. Boyles,Defender,USA,25,2,,USA,35,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,19,1379,1,2,8,0,5,2,20,16,11,1,0,0,0,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1379,5,3,3,667,5,75,1,215,22,70,14,3,49,262,255,29,149,688,7,16,9,440,24,8,219,174,7,172,4,4,117,16,31,54,888,19,8,96,307,12,10,113,5,29,,11,64,,209,27,7,47,132,456,469,113,1,96,9,17,49,True,0,0,0,0,688,0,0.13,29,262,0,99,29,0,True,,,3,1,6,,3,2,,1,4,,,,,,,,,,,,,,1,,,,2,,,2,5,,1,,,1,1,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::1421097240ee4385be1d433aaf31fba1,opta:Player:5or36zpao65ijy372lc5c6ru2,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Elizabeth Lane,Brandon,E. Brandon,Midfielder,USA,27,3,,USA,159,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,2,,,,2,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,5,1,,1,1,,10,,,,,,,,1,,,1,1,2,2,,,1,,,,True,0,0,0,0,2,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::38533cb4693048bb8dfce55130bd4eaa,opta:Player:4aix0gos55qf4mdpld547ek7p,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Amber Jean,Brooks,A. Brooks,Defender,USA,22,2,,USA,6,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,24,2160,1,0,20,0,8,0,22,16,11,3,2,0,0,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2160,5,,10,1151,3,68,,209,30,119,13,5,34,235,778,33,98,1204,,16,3,905,31,20,217,406,2,139,1,,191,24,21,79,1494,24,10,80,547,28,10,108,8,82,,11,63,,177,103,1,35,183,951,987,97,6,69,11,31,45,True,0,0,0,0,1204,0,0,82,235,0,201,82,0,True,2,,12,,,,,,,2,19,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::a8ea77a5fc634252b1a4dd4eca5a018d,opta:Player:9ov9x5gap2t34kv8clhwjqvh1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Dagný,Brynjarsdóttir,D. Brynjarsdóttir,Midfielder,Iceland,11,3,,ISL,32,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,22,1654,1,0,17,0,4,0,23,30,15,1,3,0,0,,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1654,,4,10,695,4,105,1,226,33,53,31,4,58,337,194,42,230,702,2,30,3,391,21,17,283,126,7,196,6,,117,18,39,89,1017,22,17,128,344,55,10,192,4,28,1,15,135,,321,60,2,71,127,412,419,193,5,129,19,23,57,True,0,0,0,0,702,1,0,28,337,0,81,28,0,True,,1,13,,,,,2,1,,4,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::bd68b6e8103b4604ac07b2cee3d4598c,opta:Player:drpl9o4y3yc96bf7nf17kyove,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Elaine Margaret,Burdett,E. Burdett,Goalkeeper,USA,18,1,,USA,139,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90,,,2,29,,,,1,5,8,,1,,9,32,,,41,,,,28,2,,8,8,,5,,,12,1,,3,56,1,,,17,,10,1,,5,,,1,,1,2,,,16,25,33,1,,,,,,True,0,0,0,0,41,0,0,5,9,0,13,5,0,True,,,,,,,,,,,,4,12,2,,3,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::6c0f70864fde444e9cdec8b9c9ba8b7a,opta:Player:20nh4yieiy3domc3ol8sr8aju,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kori,Butterfield,K. Butterfield,Goalkeeper,USA,48,1,,USA,164,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::8362f93fd2084af485ffb37a95c03456,opta:Player:4r5t11dg5zky5arkz4vx1rwiy,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Katy,Byrne,K. Byrne,Midfielder,USA,50,3,,USA,165,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::0e33d48cba3649889f1258a1eb763640,opta:Player:471ojy8ybqixtm576l75zcmol,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Ariana Catrina,Calderón Valdez,A. Calderón,Forward,Mexico,25,4,,MEX,140,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,8,130,0,1,4,0,3,1,1,10,2,4,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,130,,8,,39,2,10,,25,,,2,,6,22,6,1,9,40,,10,1,31,1,4,9,11,,11,1,1,6,,3,,70,8,4,14,11,5,10,5,3,,,2,1,2,21,,2,10,8,30,31,7,,16,,,4,True,0,0,0,0,40,0,0.69,0,22,0,0,0,0,True,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::5d93dc4171cb4c69aab79ddcdd3a5004,opta:Player:4kbqrnsatjnp7q7c19muxp8x6,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Bridget,Callahan,B. Callahan,Midfielder,USA,22,3,,USA,112,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,8,496,0,0,1,0,0,0,4,4,10,0,1,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,496,4,2,,167,,39,5,62,1,6,7,2,10,60,79,5,27,169,4,4,10,134,13,1,33,43,6,28,,1,38,6,9,9,261,8,3,44,46,2,10,32,,2,1,10,9,2,63,6,4,21,41,134,136,19,,31,1,7,23,True,0,0,0,0,169,1,0,2,60,0,8,2,0,True,1,,1,4,7,,3,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::a508823d48c24d818a9b76c99106c143,opta:Player:53uflfknc5uus7iqw3obp5fx1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jane,Campbell,J. Campbell,Goalkeeper,USA,1,1,,USA,31,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,24,2160,0,0,0,0,0,0,0,1,2,0,0,0,0,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2160,,,49,394,1,,,68,143,261,,5,,272,375,1,6,710,,1,,277,31,,267,91,,170,,,205,24,1,97,929,24,1,7,516,,10,16,,166,,2,14,1,21,39,,5,103,267,443,14,6,5,1,,2,True,0,0,0,0,710,0,0,166,272,0,427,166,0,True,1,,,,,12,,,1,2,,71,225,22,,20,20,51,7,8,86,,,,,,,,,,,,,,,,2,,,,4,4,,,,,,,
