season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_launches,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_launches,unsuccessful_long_passes,putthrough_blocked_distribution_won,shots_off_target_inc_woodwork,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,appearances,foul_attempted_tackle,blocks,ground_duels,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,handballs_conceded,ground_duels_lost,leftside_passes,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,clean_sheets,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,successful_lay_offs,through_balls,foul_won_penalty,unsuccessful_lay_offs,goal_assists,penalties_conceded,blocked_shots,assists_intentional,successful_corners_into_box,corners_taken_incl_short_corners,unsuccessful_corners_into_box,right_foot_goals,gk_unsuccessful_distribution,goals_from_inside_box,saves_made,gk_successful_distribution,punches,catches,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,drops,saves_made_caught,goals_from_outside_box,left_foot_goals,headed_goals,penalties_taken,penalty_goals,attempts_from_set_pieces,clearances_off_the_line,crosses_not_claimed,penalties_saved,goalkeeper_smother,penalties_faced,saves_from_penalty,last_man_tackle,second_goal_assists,own_goal_scored,penalties_off_target,set_pieces_goals,total_red_cards,straight_red_cards,other_goals
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::6ab00989545c40c7a9821442b499aa8a,opta:Player:97ssez228adiao5teqah0uqc5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nikki,Stanton,N. Stanton,Midfielder,USA,7,3,,USA,53,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1449,0,0,1,0,0,0,32,42,14,0,4,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1449,3,4,3,589,1,78,,203,12,25,14,1,2,31,179,241,57,122,591,6,42,3,430,15,1,147,159,1,93,,127,16,30,56,804,20,31,8,162,210,2,10,101,,14,,14,28,1,221,23,2,,89,144,442,444,59,6,120,25,29,73,True,0,0,0,0,591,0,0,14,179,0,39,14,0,True,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::fed95d382879402f971b73910f1a8e2a,opta:Player:dw593ezeekrbzlc2qhtc805p1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Katie,Stengel,K. Stengel,Forward,USA,28,4,,USA,65,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,23,1142,6,0,25,0,15,0,9,10,10,19,0,0,0,,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,1142,7,13,,485,17,131,3,241,8,10,8,10,3,56,255,119,14,126,493,4,10,10,349,4,25,136,112,21,109,,69,10,21,36,732,23,2,,113,110,68,10,66,15,8,3,10,33,14,202,7,9,1,80,140,349,357,89,4,136,5,7,33,True,0,0,0,0,493,3,0,8,255,0,18,8,0,True,31,4,,7,,,9,,,,,2,,6,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::4fe9e338566349eaa890e35ca4f14395,opta:Player:92faf40oeermdhlvh8k482vo5,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Rebekah Ashley,Stott,R. Stott,Defender,New Zealand,13,2,,NZL,83,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,9,775,0,0,0,0,0,0,13,2,6,0,1,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,775,12,1,7,340,1,20,2,68,11,14,14,,3,3,73,216,18,50,346,,2,2,272,12,,64,91,3,33,,71,8,16,32,488,9,2,6,36,135,,10,30,,10,2,6,5,1,44,39,1,,11,100,276,282,8,,14,5,19,25,True,0,0,0,0,346,2,0,10,73,0,24,10,0,True,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::c42483b83a2041dab4baf49a0edbacf7,opta:Player:76jpcvgx7gno2hbb4b498mlzp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Elizabeth,Stout,E. Stout,Goalkeeper,USA,,1,,USA,177,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::75a1f211b7f04ffebe4cdd67cd838239,opta:Player:55di6bshvql6q8yo5c0fauw9h,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Andi,Sullivan,A. Sullivan,Midfielder,USA,12,3,,USA,14,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,23,1984,0,1,26,0,9,1,33,10,26,0,0,0,0,,32,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1984,4,1,5,957,5,189,3,365,16,60,10,17,7,69,292,418,38,148,988,2,10,9,724,25,26,208,251,19,168,,145,22,24,52,1299,23,2,6,124,317,19,10,106,9,56,1,26,37,10,230,24,12,,55,231,762,780,106,4,124,5,34,69,True,0,0,0,0,988,1,0.05,56,292,0,116,56,0,True,29,3,,2,1,,9,1,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::d7d29fcbb1374eb4bda584df8d928547,opta:Player:dkk9sopglpjgnopxcxkn65gid,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Mallory,Swanson,M. Swanson,Forward,USA,9,4,,USA,79,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,15,1082,2,1,19,0,8,1,16,18,10,8,0,0,0,,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,1082,12,2,,380,13,115,10,198,3,8,1,11,6,13,216,113,24,77,386,5,18,30,284,12,19,85,93,18,100,1,80,13,27,15,667,15,7,,140,68,61,10,70,8,17,3,10,6,26,159,5,30,1,76,110,295,301,19,2,89,8,16,64,True,0,0,0,0,386,3,0.08,17,216,0,25,17,0,True,18,5,1,,1,,6,1,6,18,7,1,,2,,,,,,,,,,,1,,1,,2,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::e41827bc3890453f9e388e03bf59892a,opta:Player:92k3ea1daqrl2ri1jn49v0vyt,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Jodie Lee,Taylor,J. Taylor,Forward,England,14,4,,ENG,67,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,25,2178,9,1,49,0,37,1,6,28,15,46,3,0,0,,20,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,2178,4,,,466,13,128,4,226,4,12,11,12,4,50,324,92,12,158,484,7,28,17,307,16,49,170,104,26,158,,84,25,23,18,811,25,12,,139,124,137,10,61,37,7,4,15,17,16,206,9,6,1,95,128,298,314,67,7,145,6,5,44,True,0,0,0,0,484,4,0.04,7,324,0,19,7,0,True,20,1,1,11,1,,13,1,,,,5,,8,,,,,,,,,,1,3,1,2,1,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::2dd60d7ed63a48069693b00597ba96ff,opta:Player:7x8910loasqy79jsfnqeeon3d,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Sarah Marie,Teegarden,S. Teegarden,Midfielder,USA,30,3,,USA,178,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::c51c2ea6078044c0aacecd0306ea21c5,opta:Player:pbjayuhhfpwy5cu7y7o2h0x5,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Madison,Tiernan,M. Tiernan,Midfielder,USA,73,3,,USA,70,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,22,1242,2,1,8,0,4,1,47,33,13,8,4,0,0,,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,1242,39,7,4,471,8,112,4,166,11,21,23,4,4,42,229,175,62,116,474,8,33,9,322,24,8,137,90,5,114,17,75,15,42,39,808,22,25,5,169,182,37,10,110,4,15,4,13,27,4,238,28,16,,86,90,334,337,69,1,128,15,22,83,True,0,0,0,0,474,4,0.07,15,229,0,36,15,0,True,5,1,,2,1,2,8,1,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::4ac4124fcba24e0d9af2718003a05c4e,opta:Player:bhnz661pdma0cjw5hzkk4fskq,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Ryann Danielle,Torrero Rojas,R. Torrero,Goalkeeper,Chile,18,1,,CHL,179,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::9bdee3b8ae2547069438975fa3aa4ae0,opta:Player:dwclepmsssh2hd8381rjqbufp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Chioma Grace,Ubogagu,C. Ubogagu,Forward,England,6,4,,ENG,75,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,21,1340,4,1,21,0,8,1,11,21,14,11,2,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,1340,68,4,2,422,15,85,8,204,5,18,10,13,3,18,321,98,15,112,424,13,21,32,287,20,21,130,104,27,152,22,91,17,33,25,830,21,5,1,155,166,70,10,69,8,7,7,14,8,31,181,7,47,,94,69,292,294,26,,112,4,16,61,True,0,0,0,0,424,7,0.07,7,321,0,25,7,0,True,13,8,,1,1,,8,1,1,1,,,,3,,,,,,,,,,1,3,1,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::d90cabad749d4dd09e01a4f40afe693a,opta:Player:ewbvz3dxtwr7hx331uftylrkl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rumi,Utsugi,R. Utsugi,Defender,Japan,20,2,,JPN,37,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,16,1321,1,0,16,0,5,0,41,11,9,1,0,0,0,,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1321,11,,1,685,1,123,,190,32,59,10,11,4,33,251,314,53,126,689,4,11,12,482,12,16,185,151,5,143,,104,16,30,53,944,16,7,6,128,294,12,10,93,5,22,,9,20,7,181,19,11,1,55,121,500,504,53,6,88,12,20,73,True,0,0,0,0,689,0,0,22,251,0,81,22,0,True,17,3,,,,,4,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::9cb23558bac040418e6fe42500f70055,opta:Player:a8dqjy4h1xsrq9afop7tatisq,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Michele,Vasconcelos,M. Vasconcelos,Midfielder,USA,7,3,,USA,86,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,20,914,1,0,12,0,3,0,17,11,8,2,1,0,0,,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,914,6,10,1,326,7,93,2,147,5,9,17,9,2,11,201,80,25,95,329,7,11,6,217,9,12,104,86,13,98,4,67,10,34,19,535,20,6,4,101,90,43,10,40,3,8,2,8,2,11,114,5,13,1,63,60,222,225,13,1,74,8,5,38,True,0,0,0,0,329,2,0,8,201,0,17,8,0,True,10,1,,3,,,3,,,,,1,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::514d945291b44c78adaabb4dfbf7ba03,opta:Player:c811si1xw5he6ih0o1mj94tsl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Marta,Vieira da Silva Veiga,Marta,Forward,Brazil,10,4,,BRA,63,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,17,1310,4,4,29,0,18,4,12,23,19,3,2,1,0,,25,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1310,16,2,1,472,24,129,23,308,3,20,18,11,,20,289,128,20,79,512,4,23,34,378,25,29,99,125,32,156,8,99,15,32,14,917,17,9,,161,123,58,10,84,18,35,6,19,11,20,192,2,71,1,88,135,378,413,31,,108,8,22,73,True,0,0,0,0,512,6,0.27,35,289,0,55,35,0,True,25,3,,3,4,,15,4,15,65,39,,,3,,,,,,,,,,1,4,,2,1,6,,,,,,,,,,,1,1,1,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::13966c8ec3cb453391ba34ddef7df31c,opta:Player:4truizy1yj9rmnr6njomf5s5x,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kealia,Watt,K. Watt,Forward,USA,7,4,,USA,84,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,19,1438,5,4,22,0,13,4,17,12,9,11,1,0,0,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,1438,13,1,,333,10,73,8,123,5,16,13,9,3,12,277,102,24,101,334,10,12,32,206,30,22,117,125,16,133,3,85,18,39,31,656,19,5,,143,101,57,10,69,13,11,8,9,4,24,159,10,47,,78,35,216,217,16,,90,7,6,65,True,0,0,0,0,334,8,0.25,11,277,0,27,11,0,True,3,2,,1,4,,9,3,,,,3,,3,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::405bbcc7f91848b4a28e72f45ffb7d55,opta:Player:9aj5gfycwgc6r0b550zagl4a1,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Dani,Weatherholt,D. Weatherholt,Midfielder,USA,17,3,,USA,34,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,23,1658,2,0,11,0,8,0,39,23,14,2,1,0,0,,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1658,45,6,1,715,16,100,3,308,11,14,36,3,3,28,285,242,55,155,716,3,23,14,540,23,11,169,175,18,144,10,98,17,59,41,1112,23,14,5,177,285,33,10,111,8,7,3,14,28,16,233,17,16,,94,156,546,547,56,3,122,16,25,83,True,0,0,0,0,716,3,0,7,285,0,21,7,0,True,16,,,1,,,8,,,,,1,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::c52d8a667f9146da897c860a3edef8df,opta:Player:7174116iid7c6py32zq20bkk5,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Tiffany,Weimer,T. Weimer,Midfielder,USA,16,3,,USA,133,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,3,84,0,0,0,0,0,0,1,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,84,,2,1,25,,9,,12,,1,1,,,,19,4,1,9,26,1,,,14,,,10,7,1,11,1,5,1,3,2,39,3,,,5,6,1,10,1,,2,,,,,5,,3,,4,4,15,16,,,4,,1,1,True,0,0,0,0,26,0,0,2,19,0,3,2,0,True,4,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::0bc0d986844b458592417f6157d1aeb4,opta:Player:n4egj8ymfled94mco0lwa95,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Christen,Westphal,C. Westphal,Defender,USA,20,2,,USA,99,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,12,694,0,1,1,0,0,1,10,8,2,1,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,694,77,3,3,226,1,44,1,70,17,25,5,1,2,14,127,82,14,51,227,4,8,4,145,3,1,76,53,1,53,24,41,9,12,28,453,12,4,3,46,107,2,10,29,,6,1,2,9,4,69,25,5,,26,23,150,151,23,5,40,4,26,20,True,0,0,0,0,227,1,0.13,6,127,0,31,6,0,True,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::c00d60912840446f91a548d112c94a85,opta:Player:4cf96i6so29fx69qy5bd8inai,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Allison,Wetherington,A. Wetherington,Midfielder,USA,4,3,,USA,180,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::18131df4ae534c689959f1719bb561e6,opta:Player:bkflu3s5t6fuasx2blzwp4jit,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rosemary Eleanor Florence,White,R. White,Midfielder,New Zealand,31,3,,NZL,113,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,379,1,1,14,0,9,1,7,10,2,2,1,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,379,2,8,,121,2,22,1,58,4,11,7,5,1,6,78,23,10,31,122,3,10,1,76,3,14,42,26,2,38,1,16,4,11,9,212,12,3,,40,52,21,10,19,9,4,1,2,6,3,52,3,5,,27,22,79,80,12,1,33,3,8,13,True,0,0,0,0,122,1,0.24,4,78,0,15,4,0,True,1,3,,,1,,1,1,,2,2,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::3aefd825eeab48d994fc572c7a023ea0,opta:Player:88k3tmpcg5ov13cd8b9rxyggl,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Lydia,Williams,L. Williams,Goalkeeper,Australia,,1,,AUS,55,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,17,1530,0,0,0,0,0,0,0,0,1,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1530,,,55,340,,,,52,83,170,,,2,,178,366,,1,589,,,,263,11,,171,116,,81,,180,17,,90,742,17,,,2,331,,10,6,,155,,1,5,,7,15,,,1,142,270,418,5,10,1,,,1,True,0,0,0,0,589,0,0,155,178,0,325,155,0,True,,,,,,,,,,,,,44,,59,158,7,6,14,14,44,2,3,,,,,,,,1,1,1,1,1,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::81f566b89fa04830b4b1657453e4f818,opta:Player:1x229gvjahkxp7w02bh0v36ga,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Ryan,Williams,R. Williams,Defender,USA,13,2,,USA,144,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,4,1,,9,,1,,3,2,2,,,,,8,3,,1,9,,,,5,,,3,,,2,2,1,,,1,19,1,,,2,6,,10,,,1,,,,2,2,,,,2,2,6,6,,,2,,,,True,0,0,0,0,9,0,0,1,8,0,3,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::4a2441cafc054eb19ee8e3299e963a4a,opta:Player:dvrjartag9mqmkuu888yrj5cl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Sarah,Woldmoe,S. Woldmoe,Midfielder,USA,14,3,,USA,6,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,24,2131,2,2,6,0,3,2,48,28,19,0,3,0,0,,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2131,4,,1,1091,2,166,20,478,9,32,37,3,7,46,313,468,71,182,1140,1,28,4,899,44,6,214,292,22,149,,215,24,58,83,1539,24,15,8,190,403,18,10,128,3,27,5,19,38,6,274,32,18,1,100,279,892,926,84,2,146,23,53,90,True,0,0,0,0,1140,5,0.08,27,313,0,59,27,0,True,18,2,,,2,,3,2,15,32,12,1,1,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Player::f148283f909c473abc4a1a55fdf75fde,opta:Player:62v83wd1rwo8j7hv8hrrj3t1x,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Kelsey,Wys,K. Wys,Goalkeeper,USA,18,1,,USA,135,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90,,,3,14,,,,3,4,9,,,,,10,12,,1,25,,,,12,2,,10,2,,4,,11,1,,6,33,1,,,,19,,10,,,3,,,,,,2,,,,4,10,15,,,,,,,True,0,0,0,0,25,0,0,3,10,0,12,3,0,True,,,,,,,,,,,,,4,,2,8,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
