season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_lost,total_losses_of_possession,index,clean_sheets,backward_passes,starts,interceptions,total_clearances,successful_long_passes,left_foot_goals,total_successful_passes_excl_crosses_corners,goals_conceded_outside_box,total_passes,assists_intentional,key_passes_attempt_assists,appearances,unsuccessful_lay_offs,leftside_passes,shots_off_target_inc_woodwork,total_shots,blocks,substitute_on,goal_assists,successful_launches,time_played,rightside_passes,unsuccessful_long_passes,unsuccessful_dribbles,successful_lay_offs,substitute_off,putthrough_blocked_distribution,unsuccessful_passes_own_half,forward_passes,total_unsuccessful_passes_excl_crosses_corners,recoveries,total_fouls_won,aerial_duels_lost,unsuccessful_launches,tackles_lost,putthrough_blocked_distribution_won,corners_taken_incl_short_corners,ground_duels,open_play_passes,unsuccessful_passes_opposition_half,penalty_goals_conceded,touches,total_tackles,times_tackled,goals_conceded_inside_box,successful_passes_own_half,total_fouls_conceded,successful_open_play_passes,unsuccessful_corners_into_box,successful_dribbles,blocked_shots,successful_short_passes,throw_ins_to_opposition_player,shots_on_target_inc_goals,offsides,successful_crosses_open_play,handballs_conceded,successful_passes_opposition_half,duels_lost,unsuccessful_crosses_corners,duels,corners_won,penalties_conceded,unsuccessful_crosses_open_play,throw_ins_to_own_player,foul_attempted_tackle,successful_crosses_corners,aerial_duels,unsuccessful_short_passes,ground_duels_won,duels_won,total_touches_in_opposition_box,aerial_duels_won,goals_from_inside_box,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,through_balls,successful_corners_into_box,overruns,other_goals,right_foot_goals,second_goal_assists,goals_from_outside_box,headed_goals,attempts_from_set_pieces,gk_successful_distribution,drops,saves_made,goal_kicks,catches,saves_made_parried,saves_made_from_inside_box,punches,saves_made_from_outside_box,saves_made_caught,gk_unsuccessful_distribution,penalties_saved,penalties_faced,saves_from_penalty,last_player_tackle,foul_won_penalty,clearances_off_the_line,red_cards_2nd_yellow,penalty_goals,penalties_taken,total_red_cards,own_goal_scored,goalkeeper_smother,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_off_target,set_pieces_goals,straight_red_cards,crosses_not_claimed
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::ffba3a1b23c24750805ee8ef67bccd4c,opta:Player:4apwozsvcd68ki0o3469ftht6,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Bethany,Balcer,B. Balcer,Forward,USA,88,4,,USA,127,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,25,1808,8,1,40,9,15,1,16,27,22,9,0,1,0,67,31,1.54,0,0,3,3,3,0,0,0,66.67,59.65,66.67,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,247,10,1,123,23,11,27,9,1,332,5,502,1,11,25,7,117,25,40,2,2,1,1,1808,130,23,8,20,15,39,31,132,170,72,22,42,16,8,22,,102,483,154,3,783,24,20,26,114,27,313,,9,11,323,3,15,9,1,2,219,92,15,228,7,,15,2,11,1,126,147,52,136,80,84,8,6,2,1,True,0,0,0,0,518,1,0.05,9,247,16,32,9,0,True,,,,,6,,,1,,,,,,,,,,,,,,,,,,,1,3,3,1,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::810db7679a9d4660929f485ed49e1988,opta:Player:48l2ildbeme2l336nor2hw6lm,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Elizabeth,Ball,E. Ball,Defender,USA,7,2,,USA,120,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,19,1216,1,3,3,4,2,3,14,8,0,0,0,0,0,80,18,1.33,0,0,0,0,0,0,0,0,60.87,57.5,62.86,50,0,0,0,0,0,0,0,0,0,0,0,0,0,21,122,10,1,31,12,17,66,36,1,411,3,518,,3,19,,183,1,3,15,7,3,12,1216,82,48,3,,2,7,47,222,107,41,,13,27,9,6,,45,496,61,1,701,23,4,15,299,8,392,,1,1,375,3,2,,1,1,113,34,1,80,1,,1,9,2,1,35,59,24,46,5,22,1,0,1,1,True,0,0,0,0,520,1,0.22,36,122,2,84,36,0,True,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::71ee6c157ae84796b7c39bd65ef86823,opta:Player:1zl0fud1b9m596b1pieykfob9,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Stine,Ballisager Pedersen,S. Ballisager Pedersen,Defender,Denmark,12,2,,DNK,84,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,19,1063,1,0,2,1,1,0,6,9,7,0,0,0,0,84,17,1.44,0,0,0,0,0,0,0,0,60,50,45.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,117,10,4,42,11,8,54,62,,580,4,691,,1,19,,175,1,2,9,8,,12,1063,233,63,,,,9,44,241,111,49,7,13,42,4,3,,32,679,67,1,801,10,2,13,391,9,571,,,2,518,,1,,,,189,28,,56,,,,3,1,,24,48,17,28,5,11,1,0,1,1,True,0,0,0,0,691,0,0,62,117,0,125,62,0,True,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::0021a2896ee54ef191fb324dec97dd78,opta:Player:e2obgph6szyo04em3qr94g1qt,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Barbra,Banda,B. Banda,Forward,Zambia,22,4,,ZAM,201,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,25,2006,17,7,95,24,53,7,13,38,43,15,1,0,0,60,14,0.63,0,0,1,0,0,0,0,0,76.47,42.86,39.53,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,154,346,10,8,59,23,4,3,8,4,169,2,284,5,32,25,2,87,42,95,1,2,7,,2006,76,5,56,6,10,34,4,62,115,75,43,26,,4,16,,272,279,137,,830,17,114,12,31,38,164,,58,19,161,,53,15,10,1,148,180,26,315,40,,26,1,20,10,43,110,118,135,265,17,17,11,6,8,True,0,0,0,0,320,10,0.31,8,346,36,13,8,0,True,1,,5,,7,,,6,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::ad9acd5fa5cf475a87d9a92b99e682fd,opta:Player:5kaxtpwnuplnrodirmblx3cb8,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Melanie,Barcenas,M. Barcenas,Forward,USA,25,4,,USA,266,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,10,446,1,0,7,1,4,0,14,8,8,1,0,0,0,76,11,2.22,0,0,0,0,0,0,0,0,82.35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,10,,38,5,1,2,,1,98,,130,,3,10,,26,3,7,,5,,,446,25,3,5,2,4,13,9,41,32,24,8,,1,3,6,,58,130,27,,231,17,14,11,32,8,98,,4,8,98,,4,1,,,66,29,4,58,4,,4,3,4,,,29,29,29,25,,1,1,0,0,True,0,0,0,0,134,0,0,0,63,4,3,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::5ae4cbaf5a2f45eaa9c280ff2b6cec7f,opta:Player:7lt9nze7e2mk2hlp9dkvabkyd,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lauren,Barnes,L. Barnes,Defender,USA,3,2,,USA,38,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,21,1497,0,0,1,0,0,0,14,8,5,0,1,0,0,86,28,1.68,24,0,0,0,0,0,0,0,53.85,61.33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,175,10,2,84,17,16,60,84,,869,3,1012,,9,21,,124,1,1,8,4,,21,1497,425,84,,,5,12,51,379,143,94,5,6,41,12,8,24,60,965,114,5,1213,26,2,25,633,8,836,14,6,,785,1,,,,,247,29,22,75,3,1,4,3,6,11,15,59,37,46,1,9,,,,0,True,0,0,0,0,1043,0,0,84,175,31,168,84,0,True,,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::fbfe7392b0744bb6a8d7826010fe0a6e,opta:Player:1vm9mztp9ro7cnp6boinc7phx,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Nicole,Barnhart,N. Barnhart,Goalkeeper,USA,28,1,,USA,364,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::ea0ca2901fc54a9ab9db3ee34a935935,opta:Player:de9skbu4z39jm4o4j0mriw00k,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Ángela,Barón,Á. Barón,Defender,Colombia,15,2,,COL,343,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,1,12,0,0,0,0,0,0,1,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,,,,3,1,1,,5,,12,,,1,,1,,,,1,,,12,3,4,,,,,2,8,7,1,,,2,,,,2,12,5,,19,1,,,3,1,5,,,,4,,,,,,2,1,,2,,,,,1,,,3,1,1,,,,,,0,True,0,0,0,0,12,0,0,1,8,0,5,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::d70a89d4bf9e47778923c4ab4ae9e679,opta:Player:c72vuxvsbhryoxlv9yowz4grt,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Hillary,Beall,H. Beall,Goalkeeper,USA,22,1,,USA,308,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,2,117,0,0,0,0,0,0,0,0,1,0,0,0,0,73,2,1.54,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,10,,,1,,,7,,39,1,54,,,2,,22,,,,1,,2,117,11,15,,,,,11,21,15,9,1,,4,,,,1,33,4,,66,,,1,38,,27,,,,32,,,,,,1,,,1,,,,,,,,,1,1,,,,,,0,True,0,0,0,0,54,0,0,7,15,0,22,7,0,True,,,,,,,,,,15,,5,15,,1,2,,1,,6,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c4fc1cb8c79542f096bb1b2098f20289,opta:Player:d9zt8e8lnk9a22we6o6wqyndh,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Jen,Beattie,J. Beattie,Defender,Scotland,5,2,,SCO,194,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,8,415,0,0,1,0,1,0,3,6,1,0,1,0,0,87,6,1.3,0,0,0,0,0,0,0,0,75,55,76.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,10,,5,6,4,18,17,,276,1,320,,1,8,,45,,1,3,2,,1,415,131,19,1,,6,4,18,139,44,21,1,5,7,1,1,,19,307,26,,368,4,4,5,206,6,266,,1,,259,,1,,,,70,18,,40,,,,,5,,21,25,6,22,4,16,,,,0,True,0,0,0,0,320,0,0,17,52,0,36,17,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::55bd66bfbc3240c7acf59ca32209868c,opta:Player:cbco4ht0d7uk1thgam6vc0ep6,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Maycee,Bell,M. Bell,Defender,USA,27,2,,USA,271,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,10,297,1,0,2,1,1,0,9,2,6,0,0,0,0,60,2,0.61,0,0,0,0,0,0,0,0,81.82,60.47,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,10,1,14,3,3,10,5,,68,,114,,,10,,29,1,2,2,7,,4,297,6,10,2,,2,8,11,65,46,12,6,8,5,2,4,,28,111,38,1,206,11,5,2,32,2,65,,2,,63,15,1,,,,36,17,3,43,3,,3,23,,,15,36,19,26,8,7,1,1,0,0,True,0,0,0,0,117,0,0,5,70,3,15,5,0,True,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::8d8c7710934e4343afee2535ade55bd9,opta:Player:k8a5k4deho4rktyk7t6waac,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Elyse,Bennett,E. Bennett,Forward,USA,23,4,,USA,300,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,14,263,0,1,4,1,1,1,2,10,5,3,2,0,0,65,2,0.68,0,0,0,0,0,0,0,0,33.33,38.98,36,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,10,,19,2,,4,,,42,,65,1,3,14,,22,3,4,,12,1,,263,12,,2,,2,5,4,12,23,12,5,16,,4,3,,34,62,21,,134,6,8,2,11,10,39,,3,3,42,,1,3,1,1,32,36,2,59,1,,2,,6,1,25,23,14,23,24,9,,,,0,True,0,0,0,0,68,1,0.34,0,48,3,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::b7b10520cd77421e97f225c988f93e57,opta:Player:6fi5hacjc8lj8zej0d2lfq66t,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Ann-Katrin,Berger,A. Berger,Goalkeeper,Germany,30,1,,DEU,2,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,24,2190,0,0,0,0,0,0,0,0,9,0,0,0,0,79,18,0.74,0,0,0,0,0,0,0,0,0,88.46,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242,10,8,,24,,24,239,,868,2,1100,,1,24,,353,,,,,,57,2190,302,216,1,,,3,133,445,232,246,9,1,99,,,,14,855,99,2,1347,,1,16,786,,710,,4,,629,,,,,,82,3,,26,,,,,,,12,16,12,23,,11,,,,0,True,0,0,0,0,1100,0,0,239,242,0,455,239,0,True,,,,,,,,,,170,4,77,135,35,21,53,8,23,2,49,,2,,,,,,,,,,5,77,0,53,24,0,0,True,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::907a57b1c41046b08063e94229484b5e,opta:Player:cqpdeqi0psfadqsgejcvdqqne,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Malia,Berkely,M. Berkely,Defender,USA,7,2,,USA,2,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,26,2295,1,3,8,4,2,3,23,3,3,0,0,0,0,90,28,1.1,47,0,2,3,1,0,0,0,69.7,64.65,53.66,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,261,10,6,128,26,21,68,93,,1732,4,1944,3,11,26,,299,6,8,13,,3,16,2295,878,105,3,,1,13,80,639,212,130,3,19,37,10,6,47,58,1883,165,2,2208,33,4,24,1367,3,1686,27,6,,1639,1,2,,3,,384,35,33,99,1,,4,12,1,19,41,107,42,64,9,22,1,1,0,0,True,0,0,0,0,1995,3,0.12,93,261,51,198,93,0,True,2,15,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,3,,,,,,,,,,,1,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::e217f693d9c1472c9ca602ef93c69386,opta:Player:4asnz2kicgzv2exc5u2lfwudx,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Luana,Bertolucci Paixão,Luana,Midfielder,Brazil,8,3,,BRA,291,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,3,192,0,0,0,0,0,0,2,5,6,0,2,0,0,80,4,1.88,0,0,0,0,0,0,0,0,50,52.38,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,10,,5,2,3,5,2,,59,1,74,,2,3,,10,,,,1,,,192,29,5,1,,2,5,2,30,15,7,6,3,4,2,3,,17,73,13,1,108,4,1,3,22,5,58,,1,1,57,1,,,1,,38,10,,21,,,,1,5,1,4,10,10,11,1,1,,,,0,True,0,0,0,0,75,1,0,2,22,1,7,2,0,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::93ab29167bcd49b1a9d06e29f2cfb3c2,opta:Player:2sylxhwmisg8f763p2t1q934k,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Hannah,Betfort,H. Betfort,Forward,USA,30,4,,USA,221,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,24,1674,2,0,31,2,13,0,5,18,9,8,2,0,0,82,30,1.61,0,0,1,0,0,0,0,0,71.43,30.08,28.57,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,71,150,10,2,106,18,1,9,4,,188,3,232,,14,24,5,49,18,31,4,6,,,1674,50,6,21,12,8,24,13,27,44,40,9,15,2,2,15,,102,189,42,6,462,7,45,27,99,18,146,,15,8,184,,13,8,3,,92,86,11,123,12,,11,1,8,3,21,38,31,37,60,6,1,1,1,0,True,0,0,0,0,246,3,0,4,150,14,10,4,0,True,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::71105581a0a143b18ac92760cc09c609,opta:Player:4wgwp2bd4xrjbg7s4p193aooa,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Croix,Bethune,C. Bethune,Midfielder,USA,7,3,,USA,145,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,17,1389,5,10,19,15,10,10,21,11,26,4,1,0,0,75,17,1.1,3,0,2,0,0,0,0,0,70,47.24,30,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,79,228,10,,115,16,9,10,14,4,330,3,442,8,24,17,3,91,9,19,,1,10,1,1389,89,11,34,17,13,27,33,147,112,85,26,7,4,9,12,3,153,420,92,2,729,30,55,14,136,11,310,3,18,16,316,,10,4,3,1,201,86,13,163,12,,7,1,8,7,10,101,74,77,47,3,4,4,1,2,True,0,0,0,0,458,3,0.65,14,228,16,25,14,0,True,9,,2,,1,,1,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::f8682c257fa14a7c862ecccc4b892332,opta:Player:9ifjrfggioh9cmphk85gykzx1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Michelle,Betos,M. Betos,Goalkeeper,USA,33,1,,USA,365,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::ac45fd299e2b4d229273bf5f0f44d696,opta:Player:7thgvx3dppvykp3fxc9zbb845,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Júlia,Bianchi,Júlia Bianchi,Midfielder,Brazil,5,3,,BRA,192,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,18,791,1,0,3,1,1,0,21,15,11,0,2,0,0,73,13,1.48,2,0,1,0,0,0,0,0,61.76,49.23,45.45,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,48,136,10,1,55,9,8,12,14,,237,4,328,,5,18,,82,2,3,3,9,,2,791,64,16,14,3,7,21,25,127,91,62,11,18,9,13,11,2,97,324,68,,484,34,21,9,117,15,234,,4,,223,,1,,2,1,124,66,2,130,2,,2,,11,4,33,75,49,64,8,15,1,1,0,0,True,0,0,0,0,334,2,0,14,136,6,30,14,0,True,1,2,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::48fbfdd7f8004d3cb8bd7ef56db89b4c,opta:Player:9zcl2x3h5b1cb2sf5wuarmwru,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Camryn,Biegalski,C. Biegalski,Defender,USA,30,2,,USA,254,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,8,420,0,0,1,0,0,0,8,4,0,0,0,0,0,66,9,1.93,0,0,0,0,0,0,0,0,61.54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,89,10,,23,3,8,23,8,,102,1,155,,1,8,,23,1,1,3,5,,5,420,23,18,7,,1,15,20,86,53,24,,5,8,5,7,,43,152,35,1,297,13,11,8,57,4,100,,11,2,94,13,,,,,45,24,2,48,2,,2,24,1,,5,35,24,24,1,,,,,0,True,0,0,0,0,157,0,0,8,89,2,26,8,0,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::badbf997458d485caabfecfba5bb76f1,opta:Player:8v62hppzsz2yonw60h9910iga,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Jenna,Bike,J. Bike,Forward,USA,24,4,,USA,189,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,24,1377,1,2,18,3,6,2,11,20,24,5,4,0,0,66,23,1.5,8,0,1,0,0,0,0,0,57.89,47.06,41.94,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,63,205,10,,97,15,17,25,7,,218,5,331,2,6,24,2,88,12,18,2,9,2,2,1377,41,33,23,3,10,21,38,105,113,70,24,18,24,8,8,8,122,329,90,2,598,19,37,18,124,20,216,3,16,1,211,8,6,5,5,,102,81,15,153,13,,12,8,15,8,31,80,59,72,42,13,1,1,0,0,True,0,0,0,0,354,5,0.13,7,205,23,40,7,0,True,,3,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::f3e1a521ef4f4f24bd0ee3fb985ec265,opta:Player:cm6fzm8v38ti0aubu0q4v717t,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lynn,Biyendolo,L. Biyendolo,Forward,USA,6,4,,USA,188,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,18,1057,4,3,34,7,16,3,26,15,5,4,1,0,0,71,10,0.85,0,0,1,1,1,0,0,0,74.29,52.69,75,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,68,212,10,2,80,11,8,13,15,,233,1,331,3,15,18,,40,18,34,1,7,3,2,1057,122,15,16,10,7,28,21,89,98,72,5,11,10,9,15,,123,329,95,1,629,35,42,9,72,15,231,,15,9,218,3,16,4,5,,166,79,18,167,16,,18,10,9,5,44,83,55,88,81,33,4,2,2,3,True,0,0,0,0,354,5,0.26,15,212,23,30,15,0,True,2,,4,,3,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::3b960ea4fb40463695905d6c8a07383e,opta:Player:24lhpn1z5ikitapll48t1z7kk,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Jordyn,Bloomer,J. Bloomer,Goalkeeper,USA,24,1,,USA,366,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
