match_id,observed_at,sportsbook,market_type,selection,line,american_odds,decimal_odds,source_type,quality_status
401853857,2026-03-14T00:00:00+00:00,OddsPortalAvg,1x2,home,,-244,1.41,close,valid
401853857,2026-03-14T00:00:00+00:00,OddsPortalAvg,1x2,draw,,310,4.1,close,valid
401853857,2026-03-14T00:00:00+00:00,OddsPortalAvg,1x2,away,,525,6.25,close,valid
401853857,2026-03-14T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
401853857,2026-03-14T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
401853858,2026-03-14T20:00:00+00:00,OddsPortalAvg,1x2,home,,-238,1.42,close,valid
401853858,2026-03-14T20:00:00+00:00,OddsPortalAvg,1x2,draw,,333,4.33,close,valid
401853858,2026-03-14T20:00:00+00:00,OddsPortalAvg,1x2,away,,475,5.75,close,valid
401853859,2026-03-14T23:00:00+00:00,OddsPortalAvg,1x2,home,,-133,1.75,close,valid
401853859,2026-03-14T23:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853859,2026-03-14T23:00:00+00:00,OddsPortalAvg,1x2,away,,290,3.9,close,valid
401853859,2026-03-14T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-114,1.88,close,valid
401853859,2026-03-14T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
401853860,2026-03-15T00:45:00+00:00,OddsPortalAvg,1x2,home,,-164,1.61,close,valid
401853860,2026-03-15T00:45:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
401853860,2026-03-15T00:45:00+00:00,OddsPortalAvg,1x2,away,,360,4.6,close,valid
401853860,2026-03-15T00:45:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
401853860,2026-03-15T00:45:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
401853861,2026-03-15T20:00:00+00:00,OddsPortalAvg,1x2,home,,-172,1.58,close,valid
401853861,2026-03-15T20:00:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
401853861,2026-03-15T20:00:00+00:00,OddsPortalAvg,1x2,away,,380,4.8,close,valid
401853861,2026-03-15T20:00:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
401853861,2026-03-15T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-143,1.7,close,valid
401853862,2026-03-15T23:00:00+00:00,OddsPortalAvg,1x2,home,,-130,1.77,close,valid
401853862,2026-03-15T23:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853862,2026-03-15T23:00:00+00:00,OddsPortalAvg,1x2,away,,280,3.8,close,valid
401853862,2026-03-15T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
401853862,2026-03-15T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
401853863,2026-03-21T00:00:00+00:00,OddsPortalAvg,1x2,home,,180,2.8,close,valid
401853863,2026-03-21T00:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
401853863,2026-03-21T00:00:00+00:00,OddsPortalAvg,1x2,away,,120,2.2,close,valid
401853863,2026-03-21T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-102,1.98,close,valid
401853863,2026-03-21T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-139,1.72,close,valid
401853864,2026-03-21T02:00:00+00:00,OddsPortalAvg,1x2,home,,110,2.1,close,valid
401853864,2026-03-21T02:00:00+00:00,OddsPortalAvg,1x2,draw,,190,2.9,close,valid
401853864,2026-03-21T02:00:00+00:00,OddsPortalAvg,1x2,away,,230,3.3,close,valid
401853864,2026-03-21T02:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
401853864,2026-03-21T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-159,1.63,close,valid
401853865,2026-03-21T22:30:00+00:00,OddsPortalAvg,1x2,home,,-130,1.77,close,valid
401853865,2026-03-21T22:30:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
401853865,2026-03-21T22:30:00+00:00,OddsPortalAvg,1x2,away,,300,4.0,close,valid
401853865,2026-03-21T22:30:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
401853865,2026-03-21T22:30:00+00:00,OddsPortalAvg,total,under,2.5,-154,1.65,close,valid
401853866,2026-03-22T00:45:00+00:00,OddsPortalAvg,1x2,home,,155,2.55,close,valid
401853866,2026-03-22T00:45:00+00:00,OddsPortalAvg,1x2,draw,,190,2.9,close,valid
401853866,2026-03-22T00:45:00+00:00,OddsPortalAvg,1x2,away,,155,2.55,close,valid
401853866,2026-03-22T00:45:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
401853866,2026-03-22T00:45:00+00:00,OddsPortalAvg,total,under,2.5,-141,1.71,close,valid
401853867,2026-03-22T18:00:00+00:00,OddsPortalAvg,1x2,home,,475,5.75,close,valid
401853867,2026-03-22T18:00:00+00:00,OddsPortalAvg,1x2,draw,,300,4.0,close,valid
401853867,2026-03-22T18:00:00+00:00,OddsPortalAvg,1x2,away,,-217,1.46,close,valid
401853867,2026-03-22T18:00:00+00:00,OddsPortalAvg,total,over,2.5,-118,1.85,close,valid
401853867,2026-03-22T18:00:00+00:00,OddsPortalAvg,total,under,2.5,-120,1.83,close,valid
401853868,2026-03-22T23:00:00+00:00,OddsPortalAvg,1x2,home,,195,2.95,close,valid
401853868,2026-03-22T23:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
401853868,2026-03-22T23:00:00+00:00,OddsPortalAvg,1x2,away,,110,2.1,close,valid
401853868,2026-03-22T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-133,1.75,close,valid
401853868,2026-03-22T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-105,1.95,close,valid
401853869,2026-03-25T23:00:00+00:00,OddsPortalAvg,1x2,home,,-263,1.38,close,valid
401853869,2026-03-25T23:00:00+00:00,OddsPortalAvg,1x2,draw,,350,4.5,close,valid
401853869,2026-03-25T23:00:00+00:00,OddsPortalAvg,1x2,away,,500,6.0,close,valid
401853869,2026-03-25T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-172,1.58,close,valid
401853869,2026-03-25T23:00:00+00:00,OddsPortalAvg,total,under,2.5,120,2.2,close,valid
401853870,2026-03-26T00:00:00+00:00,OddsPortalAvg,1x2,home,,300,4.0,close,valid
401853870,2026-03-26T00:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853870,2026-03-26T00:00:00+00:00,OddsPortalAvg,1x2,away,,-139,1.72,close,valid
401853870,2026-03-26T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
401853870,2026-03-26T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
401853871,2026-03-26T01:00:00+00:00,OddsPortalAvg,1x2,home,,220,3.2,close,valid
401853871,2026-03-26T01:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
401853871,2026-03-26T01:00:00+00:00,OddsPortalAvg,1x2,away,,105,2.05,close,valid
401853871,2026-03-26T01:00:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
401853871,2026-03-26T01:00:00+00:00,OddsPortalAvg,total,under,2.5,-143,1.7,close,valid
401853872,2026-03-26T02:00:00+00:00,OddsPortalAvg,1x2,home,,100,2.0,close,valid
401853872,2026-03-26T02:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
401853872,2026-03-26T02:00:00+00:00,OddsPortalAvg,1x2,away,,210,3.1,close,valid
401853872,2026-03-26T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-133,1.75,close,valid
401853872,2026-03-26T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-105,1.95,close,valid
401853873,2026-03-28T02:00:00+00:00,OddsPortalAvg,1x2,home,,-133,1.75,close,valid
401853873,2026-03-28T02:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
401853873,2026-03-28T02:00:00+00:00,OddsPortalAvg,1x2,away,,310,4.1,close,valid
401853873,2026-03-28T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-114,1.88,close,valid
401853873,2026-03-28T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
401853874,2026-03-28T20:00:00+00:00,OddsPortalAvg,1x2,home,,210,3.1,close,valid
401853874,2026-03-28T20:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
401853874,2026-03-28T20:00:00+00:00,OddsPortalAvg,1x2,away,,100,2.0,close,valid
401853874,2026-03-28T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
401853874,2026-03-28T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
401853875,2026-03-28T22:30:00+00:00,OddsPortalAvg,1x2,home,,-105,1.95,close,valid
401853875,2026-03-28T22:30:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
401853875,2026-03-28T22:30:00+00:00,OddsPortalAvg,1x2,away,,230,3.3,close,valid
401853875,2026-03-28T22:30:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
401853875,2026-03-28T22:30:00+00:00,OddsPortalAvg,total,under,2.5,-137,1.73,close,valid
401853876,2026-03-28T23:00:00+00:00,OddsPortalAvg,1x2,home,,-141,1.71,close,valid
401853876,2026-03-28T23:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853876,2026-03-28T23:00:00+00:00,OddsPortalAvg,1x2,away,,310,4.1,close,valid
401853876,2026-03-28T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
401853876,2026-03-28T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-130,1.77,close,valid
401853877,2026-03-29T00:45:00+00:00,OddsPortalAvg,1x2,home,,-303,1.33,close,valid
401853877,2026-03-29T00:45:00+00:00,OddsPortalAvg,1x2,draw,,400,5.0,close,valid
401853877,2026-03-29T00:45:00+00:00,OddsPortalAvg,1x2,away,,550,6.5,close,valid
401853877,2026-03-29T00:45:00+00:00,OddsPortalAvg,total,over,2.5,-204,1.49,close,valid
401853877,2026-03-29T00:45:00+00:00,OddsPortalAvg,total,under,2.5,145,2.45,close,valid
401853878,2026-03-29T23:00:00+00:00,OddsPortalAvg,1x2,home,,100,2.0,close,valid
401853878,2026-03-29T23:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
401853878,2026-03-29T23:00:00+00:00,OddsPortalAvg,1x2,away,,220,3.2,close,valid
401853878,2026-03-29T23:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
401853878,2026-03-29T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-154,1.65,close,valid
401853879,2026-04-04T00:00:00+00:00,OddsPortalAvg,1x2,home,,-139,1.72,close,valid
401853879,2026-04-04T00:00:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
401853879,2026-04-04T00:00:00+00:00,OddsPortalAvg,1x2,away,,290,3.9,close,valid
401853879,2026-04-04T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
401853879,2026-04-04T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-114,1.88,close,valid
401853880,2026-04-04T00:30:00+00:00,OddsPortalAvg,1x2,home,,130,2.3,close,valid
401853880,2026-04-04T00:30:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
401853880,2026-04-04T00:30:00+00:00,OddsPortalAvg,1x2,away,,155,2.55,close,valid
401853880,2026-04-04T00:30:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
401853880,2026-04-04T00:30:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
401853881,2026-04-04T01:00:00+00:00,OddsPortalAvg,1x2,home,,-172,1.58,close,valid
401853881,2026-04-04T01:00:00+00:00,OddsPortalAvg,1x2,draw,,280,3.8,close,valid
401853881,2026-04-04T01:00:00+00:00,OddsPortalAvg,1x2,away,,350,4.5,close,valid
401853882,2026-04-04T20:00:00+00:00,OddsPortalAvg,1x2,home,,145,2.45,close,valid
401853882,2026-04-04T20:00:00+00:00,OddsPortalAvg,1x2,draw,,200,3.0,close,valid
401853882,2026-04-04T20:00:00+00:00,OddsPortalAvg,1x2,away,,160,2.6,close,valid
401853882,2026-04-04T20:00:00+00:00,OddsPortalAvg,total,over,2.5,115,2.15,close,valid
401853882,2026-04-04T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-164,1.61,close,valid
401853883,2026-04-04T22:30:00+00:00,OddsPortalAvg,1x2,home,,145,2.45,close,valid
401853883,2026-04-04T22:30:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
401853883,2026-04-04T22:30:00+00:00,OddsPortalAvg,1x2,away,,160,2.6,close,valid
401853883,2026-04-04T22:30:00+00:00,OddsPortalAvg,total,over,2.5,-102,1.98,close,valid
401853883,2026-04-04T22:30:00+00:00,OddsPortalAvg,total,under,2.5,-139,1.72,close,valid
401853884,2026-04-05T21:00:00+00:00,OddsPortalAvg,1x2,home,,350,4.5,close,valid
401853884,2026-04-05T21:00:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
401853884,2026-04-05T21:00:00+00:00,OddsPortalAvg,1x2,away,,-164,1.61,close,valid
401853884,2026-04-05T21:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
401853884,2026-04-05T21:00:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
401853885,2026-04-24T21:30:00+00:00,OddsPortalAvg,total,over,2.5,-142,1.705,close,valid
401853885,2026-04-24T21:30:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
401853885,2026-04-24T21:30:00+00:00,OddsPortalAvg,1x2,home,,230,3.3,close,valid
401853885,2026-04-24T21:30:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853885,2026-04-24T21:30:00+00:00,OddsPortalAvg,1x2,away,,-111,1.9,close,valid
401853886,2026-04-25T00:00:00+00:00,OddsPortalAvg,1x2,home,,-102,1.98,close,valid
401853886,2026-04-25T00:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
401853886,2026-04-25T00:00:00+00:00,OddsPortalAvg,1x2,away,,220,3.2,close,valid
401853886,2026-04-25T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-127,1.79,close,valid
401853886,2026-04-25T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-116,1.865,close,valid
401853887,2026-04-25T17:00:00+00:00,OddsPortalAvg,total,over,2.5,-111,1.9,close,valid
401853887,2026-04-25T17:00:00+00:00,OddsPortalAvg,total,under,2.5,-127,1.785,close,valid
401853887,2026-04-25T17:00:00+00:00,OddsPortalAvg,1x2,home,,-227,1.44,close,valid
401853887,2026-04-25T17:00:00+00:00,OddsPortalAvg,1x2,draw,,310,4.1,close,valid
401853887,2026-04-25T17:00:00+00:00,OddsPortalAvg,1x2,away,,550,6.5,close,valid
401853888,2026-04-26T00:00:00+00:00,OddsPortalAvg,1x2,home,,175,2.75,close,valid
401853888,2026-04-26T00:00:00+00:00,OddsPortalAvg,1x2,draw,,243,3.43,close,valid
401853888,2026-04-26T00:00:00+00:00,OddsPortalAvg,1x2,away,,123,2.23,close,valid
401853888,2026-04-26T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
401853888,2026-04-26T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-117,1.855,close,valid
401853889,2026-04-26T22:00:00+00:00,OddsPortalAvg,1x2,home,,140,2.4,close,valid
401853889,2026-04-26T22:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853889,2026-04-26T22:00:00+00:00,OddsPortalAvg,1x2,away,,155,2.55,close,valid
401853889,2026-04-26T22:00:00+00:00,OddsPortalAvg,total,over,2.5,-112,1.89,close,valid
401853889,2026-04-26T22:00:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
401853890,2026-04-27T00:00:00+00:00,OddsPortalAvg,1x2,home,,140,2.4,close,valid
401853890,2026-04-27T00:00:00+00:00,OddsPortalAvg,1x2,draw,,233,3.33,close,valid
401853890,2026-04-27T00:00:00+00:00,OddsPortalAvg,1x2,away,,160,2.6,close,valid
401853890,2026-04-27T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
401853890,2026-04-27T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-117,1.855,close,valid
401853891,2026-04-29T23:00:00+00:00,OddsPortalAvg,1x2,home,,-294,1.34,close,valid
401853891,2026-04-29T23:00:00+00:00,OddsPortalAvg,1x2,draw,,380,4.8,close,valid
401853891,2026-04-29T23:00:00+00:00,OddsPortalAvg,1x2,away,,588,6.88,close,valid
401853891,2026-04-29T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-200,1.5,close,valid
401853891,2026-04-29T23:00:00+00:00,OddsPortalAvg,total,under,2.5,142,2.425,close,valid
401853892,2026-04-30T00:00:00+00:00,OddsPortalAvg,1x2,home,,838,9.38,close,valid
401853892,2026-04-30T00:00:00+00:00,OddsPortalAvg,1x2,draw,,403,5.03,close,valid
401853892,2026-04-30T00:00:00+00:00,OddsPortalAvg,1x2,away,,-370,1.27,close,valid
401853892,2026-04-30T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-146,1.685,close,valid
401853892,2026-04-30T00:00:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
401853893,2026-04-30T02:00:00+00:00,OddsPortalAvg,1x2,home,,160,2.6,close,valid
401853893,2026-04-30T02:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
401853893,2026-04-30T02:00:00+00:00,OddsPortalAvg,1x2,away,,149,2.49,close,valid
401853893,2026-04-30T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-135,1.74,close,valid
401853893,2026-04-30T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-104,1.965,close,valid
401853894,2026-05-02T00:00:00+00:00,OddsPortalAvg,1x2,home,,118,2.18,close,valid
401853894,2026-05-02T00:00:00+00:00,OddsPortalAvg,1x2,draw,,213,3.13,close,valid
401853894,2026-05-02T00:00:00+00:00,OddsPortalAvg,1x2,away,,213,3.13,close,valid
401853894,2026-05-02T00:00:00+00:00,OddsPortalAvg,total,over,2.5,105,2.05,close,valid
401853894,2026-05-02T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-152,1.66,close,valid
401853895,2026-05-02T20:00:00+00:00,OddsPortalAvg,1x2,home,,213,3.13,close,valid
401853895,2026-05-02T20:00:00+00:00,OddsPortalAvg,1x2,draw,,238,3.38,close,valid
401853895,2026-05-02T20:00:00+00:00,OddsPortalAvg,1x2,away,,105,2.05,close,valid
401853895,2026-05-02T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-118,1.85,close,valid
401853895,2026-05-02T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-119,1.84,close,valid
401853896,2026-05-02T22:30:00+00:00,OddsPortalAvg,1x2,home,,183,2.83,close,valid
401853896,2026-05-02T22:30:00+00:00,OddsPortalAvg,1x2,draw,,243,3.43,close,valid
401853896,2026-05-02T22:30:00+00:00,OddsPortalAvg,1x2,away,,120,2.2,close,valid
401853896,2026-05-02T22:30:00+00:00,OddsPortalAvg,total,over,2.5,-132,1.755,close,valid
401853896,2026-05-02T22:30:00+00:00,OddsPortalAvg,total,under,2.5,-108,1.925,close,valid
401853897,2026-05-03T00:45:00+00:00,OddsPortalAvg,1x2,home,,145,2.45,close,valid
401853897,2026-05-03T00:45:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
401853897,2026-05-03T00:45:00+00:00,OddsPortalAvg,1x2,away,,153,2.53,close,valid
