season,team,player_name,player_name_key,position,minutes_played,asa_xgoals,asa_xassists,asa_points_added,asa_xpoints_added,asa_xg_plus_xa_per90,asa_gplus_raw_total,asa_gplus_above_avg_total,asa_gplus_above_avg_per90,asa_gplus_shooting_above_avg,asa_gplus_passing_above_avg,asa_gplus_dribbling_above_avg,asa_gplus_receiving_above_avg,asa_gplus_interrupting_above_avg,asa_gplus_fouling_above_avg,asa_gplus_claiming_above_avg
2026,Royals,Cloe Lacasse,cloe lacasse,W,950,1.1634,2.2489,1.2161,0.6685,0.3232705263157895,2.2273,-0.022400000000000003,-0.002122105263157895,-0.0872,0.2651,-0.33690000000000003,-0.1449,0.07350000000000001,0.20800000000000002,0.0
2026,Royals,Courtney Brown,courtney brown,W,170,0.5034000000000001,0.0,0.0269,0.0553,0.2665058823529412,0.40830000000000005,0.1003,0.0531,0.0119,-0.0596,0.015300000000000001,0.1115,0.022600000000000002,-0.0014,0.0
2026,Royals,Dayana Louis,dayana louis,DM,333,0.2177,0.0318,0.0,0.1278,0.06743243243243242,0.2474,-0.1501,-0.04056756756756757,-0.013000000000000001,-0.0347,0.0339,-0.011,-0.1366,0.011300000000000001,0.0
2026,Royals,Janni Thomsen,janni thomsen,FB,824,0.3562,0.6923,0.0,0.20090000000000002,0.11452063106796118,1.0989,0.05689999999999999,0.006214805825242718,0.1486,0.0008,-0.2832,0.031,0.1153,0.0444,0.0
2026,Royals,KK Ream,kk ream,W,14,0.0,0.1017,0.0,0.0,0.6537857142857143,0.0286,-0.004600000000000001,-0.029571428571428575,-0.0076,0.0081,-0.0036000000000000003,0.0057,-0.0063,-0.0009000000000000001,0.0
2026,Royals,Kalea Eichenberger,kalea eichenberger,ST,14,0.0253,0.0,0.0,0.025,0.16264285714285714,0.020000000000000004,-0.018399999999999996,-0.11828571428571426,-0.0026000000000000003,-0.0334,-0.0239,0.017,0.025900000000000003,-0.0014,0.0
2026,Royals,Kaleigh Riehl,kaleigh riehl,CB,1017,0.28040000000000004,0.34240000000000004,0.0,0.1726,0.05511504424778761,-0.07149999999999991,-1.2229999999999999,-0.10823008849557521,-0.0024000000000000002,-0.1378,-0.089,-0.07060000000000001,-0.9915,0.0683,0.0
2026,Royals,Kameron Simmonds,kameron simmonds,FB,194,0.0099,0.0,0.0,0.0082,0.00459278350515464,0.1653,-0.1336,-0.061979381443298974,-0.0437,0.0217,-0.0555,-0.06620000000000001,0.0362,-0.0261,0.0
2026,Royals,Kate Del Fava,kate del fava,CB,1121,1.0398,0.16790000000000002,0.0,0.7748,0.0969607493309545,1.9240000000000002,0.6548,0.05257091882247993,0.12480000000000001,-0.2848,0.1067,0.4494,0.1633,0.0954,0.0
2026,Royals,Kiana Palacios,kiana palacios,ST,784,2.3932,0.0821,0.46640000000000004,1.1192,0.2841543367346939,1.9010000000000002,-0.2508,-0.02879081632653062,-0.2273,-0.0337,0.07780000000000001,0.1491,-0.10590000000000001,-0.11080000000000001,0.0
2026,Royals,Lara Prasnikar,lara prasnikar,ST,319,1.2117,1.074,1.1385,0.3942,0.6448683385579939,0.44920000000000004,-0.313,-0.08830721003134796,-0.0132,-0.0888,0.12190000000000001,-0.3069,-0.008,-0.018000000000000002,0.0
2026,Royals,Madison Hammond,madison hammond,DM,125,0.0,0.08940000000000001,0.0,0.0,0.06436800000000001,-0.07990000000000001,-0.22899999999999998,-0.16488,-0.0268,0.029300000000000003,-0.08020000000000001,-0.027700000000000002,-0.1311,0.007500000000000001,0.0
2026,Royals,Mandy McGlynn,mandy mcglynn,GK,531,0.0,0.1326,0.0,0.0,0.022474576271186437,,,,,,,,,,
2026,Royals,Mia Justus,mia justus,GK,590,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2026,Royals,Mina Tanaka,mina tanaka,AM,853,3.5673,1.734,2.7958,2.2676,0.5593399765533411,2.2865,0.3717000000000001,0.039218053927315366,0.032100000000000004,0.028300000000000002,0.0308,0.25520000000000004,-0.2275,0.2528,0.0
2026,Royals,Moriya Miyabi,moriya miyabi,FB,327,0.0771,0.11910000000000001,0.0,0.058800000000000005,0.054000000000000006,0.3231,-0.0871,-0.023972477064220184,0.0024000000000000002,-0.0375,-0.004,-0.0354,-0.0482,0.0356,0.0
2026,Royals,Narumi Miura,narumi miura,DM,539,0.35550000000000004,0.493,0.2233,0.13340000000000002,0.14167903525046383,0.6757,0.032600000000000004,0.005443413729128015,-0.010400000000000001,0.021500000000000002,-0.0222,0.039400000000000004,-0.0119,0.0162,0.0
2026,Royals,Nuria Rabano,nuria rabano,FB,423,0.06960000000000001,0.7898000000000001,0.0,0.048,0.18285106382978725,0.5043000000000001,-0.030699999999999998,-0.0065319148936170204,-0.0129,0.0546,0.0035,-0.0251,-0.045,-0.0058000000000000005,0.0
2026,Royals,Paige Cronin,paige cronin,W,285,0.7223,0.5064000000000001,0.6476000000000001,0.8381000000000001,0.38801052631578953,0.5865,-0.10990000000000003,-0.034705263157894746,0.0585,-0.08950000000000001,0.1091,-0.09820000000000001,-0.0945,0.0047,0.0
2026,Royals,Tatumn Milazzo,tatumn milazzo,CB,461,0.6292,0.1356,0.8817,0.38070000000000004,0.14931019522776573,0.7191,0.1436,0.028034707158351414,0.1242,-0.1864,-0.0361,0.1318,0.0893,0.020800000000000003,0.0
2026,SD Wave,Amelia Van Zanten,amelia van zanten,FB,1003,0.8459,0.2869,0.3286,0.5203,0.10164705882352942,1.8610000000000002,0.5922999999999999,0.053147557328015946,0.1296,-0.43410000000000004,0.2909,0.3905,0.09870000000000001,0.11670000000000001,0.0
2026,SD Wave,Dijana Haracic,dijana haracic,GK,632,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2026,SD Wave,Dudinha,dudinha,W,1139,3.6241,2.5511,1.8041,1.934,0.4879438103599649,4.174799999999999,1.4776,0.11675504828797191,0.2696,-0.022,1.2561,-0.11610000000000001,0.0016,0.0884,0.0
2026,SD Wave,Gabi Portilho,gabi portilho,W,573,1.1247,0.10650000000000001,0.0,0.8485,0.1933821989528796,0.9934000000000001,-0.37249999999999994,-0.05850785340314136,-0.0562,-0.38620000000000004,0.27690000000000003,0.0175,-0.1663,-0.0582,0.0
2026,SD Wave,Gia Corley,gia corley,AM,515,1.2604,1.4426,0.0,1.4735,0.472368932038835,1.8264,0.8003,0.13985825242718447,0.0531,0.17880000000000001,0.3781,0.2391,-0.0297,-0.019100000000000002,0.0
2026,SD Wave,Jordan Fusco,jordan fusco,AM,52,0.0,0.1129,0.0,0.0,0.19540384615384618,0.1306,0.02769999999999999,0.04794230769230768,-0.0233,0.0668,0.0159,-0.013600000000000001,-0.032600000000000004,0.0145,0.0
2026,SD Wave,Kennedy Wesley,kennedy wesley,CB,1233,0.26280000000000003,0.042300000000000004,0.9871000000000001,0.18660000000000002,0.022270072992700733,1.3217,-0.07469999999999992,-0.005452554744525542,0.0868,0.11170000000000001,-0.0388,0.25630000000000003,-0.6411,0.1504,0.0
2026,SD Wave,Kenza Dali,kenza dali,DM,1218,1.456,3.7729,0.0,0.8457,0.386371921182266,1.9100000000000001,0.3837,0.02835221674876847,0.0483,0.4671,0.253,0.0398,-0.44480000000000003,0.020300000000000002,0.0
2026,SD Wave,Kiara Pickett,kiara pickett,DM,290,0.1497,0.1724,0.0,0.1471,0.09996206896551724,0.10870000000000002,-0.25810000000000005,-0.08010000000000002,0.0196,-0.10200000000000001,0.020800000000000003,-0.0164,-0.1458,-0.034300000000000004,0.0
2026,SD Wave,Kimmi Ascanio,kimmi ascanio,DM,961,0.5737,1.5396,0.2039,0.233,0.19791571279916756,1.5223,-0.09380000000000001,-0.008784599375650366,-0.1097,0.1009,0.1041,-0.16,0.0246,-0.053700000000000005,0.0
2026,SD Wave,Kristen McNabb,kristen mcnabb,CB,1233,0.4768,0.20020000000000002,0.0,0.4898,0.04941605839416059,1.4708,0.07469999999999997,0.0054525547445255455,0.0091,0.43210000000000004,0.1139,0.1198,-0.6869000000000001,0.0867,0.0
2026,SD Wave,Laurina Fazer,laurina fazer,DM,623,0.074,0.41750000000000004,0.0,0.061700000000000005,0.0710032102728732,0.06660000000000003,-0.6991,-0.10099357945425362,-0.10300000000000001,0.1549,0.023200000000000002,-0.16870000000000002,-0.6243000000000001,0.0188,0.0
2026,SD Wave,Leah Freeman,leah freeman,GK,601,0.0,0.1265,0.0,0.0,0.01894342762063228,,,,,,,,,,
2026,SD Wave,Lia Eugenia Godfrey,lia eugenia godfrey,AM,765,2.2743,1.8768,1.7399,1.4177,0.488364705882353,1.84,0.21530000000000002,0.025329411764705885,0.1077,-0.2295,0.0897,0.22010000000000002,0.09290000000000001,-0.0656,0.0
2026,SD Wave,Ludmila,ludmila,ST,946,3.4355,0.2156,0.45280000000000004,2.1253,0.3473562367864694,2.434,-0.16239999999999993,-0.015450317124735723,-0.0098,-0.0949,-0.5495,0.1918,0.10880000000000001,0.1912,0.0
2026,SD Wave,Melanie Barcenas,melanie barcenas,W,359,1.8258,0.0345,0.0454,0.8587,0.46637047353760447,0.7050000000000001,-0.09469999999999992,-0.023740947075208893,0.2366,-0.5694,0.051300000000000005,0.20720000000000002,-0.0814,0.061,0.0
2026,SD Wave,Nya Harrison,nya harrison,FB,13,0.0,0.0,0.0,0.0,0.0,0.008100000000000001,-0.0083,-0.05746153846153847,-0.0015,-0.0013000000000000002,0.0045000000000000005,-0.0039000000000000003,-0.0067,0.0006000000000000001,0.0
2026,SD Wave,Perle Morroni,perle morroni,FB,1089,0.4761,0.4731,0.0,0.058800000000000005,0.07844628099173555,1.2562000000000002,-0.1209,-0.009991735537190082,-0.07970000000000001,-0.2999,-0.0775,0.1552,0.1453,0.0357,0.0
2026,SD Wave,Tatum Wynalda,tatum wynalda,FB,94,0.0,0.1675,0.0,0.0,0.16037234042553192,0.0181,-0.17020000000000002,-0.16295744680851065,-0.0385,0.0562,-0.0347,-0.07740000000000001,-0.0506,-0.0252,0.0
2026,SD Wave,Trinity Byars,trinity byars,ST,224,1.0549,0.1516,2.0906,1.4248,0.4847544642857142,0.5106999999999999,-0.044700000000000004,-0.01795982142857143,0.0641,-0.1332,-0.0037,0.0575,-0.011,-0.0184,0.0
2026,Washington Spirit,Andi Sullivan,andi sullivan,DM,172,0.0,0.0,0.0,0.0,0.0,-0.06070000000000002,-0.2944,-0.15404651162790697,-0.0451,-0.0616,-0.1061,-0.0182,-0.061,-0.0024000000000000002,0.0
2026,Washington Spirit,Claudia Martínez,claudia martinez,W,391,3.5239,0.0,0.7179,0.8027000000000001,0.8111278772378517,1.7353,0.8091999999999999,0.1862608695652174,0.3407,-0.1976,0.293,0.3946,0.0092,-0.0307,0.0
2026,Washington Spirit,Deborah Abiodun,deborah abiodun,DM,147,0.0154,0.7155,0.0,0.024200000000000003,0.44748979591836735,0.6182,0.4063,0.24875510204081633,-0.0296,0.22640000000000002,0.1223,-0.06280000000000001,0.14730000000000001,0.0027,0.0
2026,Washington Spirit,Esme Morgan,esme morgan,CB,1006,0.0603,0.5316000000000001,0.0,0.049600000000000005,0.05295328031809146,1.4306000000000003,0.2916000000000001,0.026087475149105376,-0.0002,0.511,0.20650000000000002,-0.11,-0.049,-0.2667,0.0
2026,Washington Spirit,Gabrielle Carle,gabrielle carle,FB,542,0.0182,0.3322,0.0,0.011,0.05818450184501845,0.6883999999999999,0.0029000000000000067,0.0004815498154981561,-0.0341,0.0902,0.053500000000000006,-0.0637,-0.0859,0.0429,0.0
2026,Washington Spirit,Gift Monday,gift monday,ST,216,1.2259,0.0984,0.007,0.1734,0.5517916666666667,0.7102999999999999,0.13999999999999999,0.05833333333333333,0.029,-0.025400000000000002,0.2021,0.0358,-0.064,-0.0375,0.0
2026,Washington Spirit,Hal Hershfelt,hal hershfelt,DM,954,0.5416000000000001,0.8249000000000001,0.0,0.5086,0.12891509433962267,0.16170000000000004,-1.0711000000000002,-0.10104716981132077,-0.037700000000000004,-0.8047000000000001,-0.005200000000000001,-0.006200000000000001,-0.2034,-0.013900000000000001,0.0
2026,Washington Spirit,Kate Wiesner,kate wiesner,FB,500,0.1558,0.1428,0.0,0.1552,0.053748,0.3964,-0.2358,-0.042444,0.0129,-0.030500000000000003,0.0223,-0.0887,-0.1505,-0.0013000000000000002,0.0
2026,Washington Spirit,Leicy Santos,leicy santos,AM,877,2.0282,2.0825,1.9168,1.3131,0.42185062713797034,1.7865,-0.19300000000000003,-0.01980615735461802,0.055200000000000006,0.049300000000000004,-0.0473,0.047900000000000005,-0.19440000000000002,-0.1037,0.0
2026,Washington Spirit,Lucia Di Guglielmo,lucia di guglielmo,FB,744,0.20320000000000002,0.047400000000000005,0.0,0.0814,0.03031451612903226,0.5142,-0.5089,-0.061560483870967735,-0.049100000000000005,-0.1733,-0.12760000000000002,-0.16670000000000001,-0.0322,0.04,0.0
2026,Washington Spirit,Paige Metayer,paige metayer,FB,226,0.2636,0.23620000000000002,0.0,0.30510000000000004,0.1990353982300885,0.3513,0.0655,0.02608407079646018,0.0322,0.0555,0.0006000000000000001,0.062,-0.095,0.0102,0.0
2026,Washington Spirit,Rebeca Bernal,rebeca bernal,CB,858,1.1664,0.25680000000000003,1.4781,0.8118000000000001,0.14928671328671328,0.36650000000000005,-0.6573,-0.06894755244755245,0.019700000000000002,-0.2222,0.0077,0.0159,-0.4858,0.0074,0.0
2026,Washington Spirit,Rosemonde Kouassi,rosemonde kouassi,W,691,0.7252000000000001,3.0189,0.0,0.3856,0.4876541244573082,1.4607000000000003,-0.0943,-0.012282199710564398,-0.20650000000000002,0.2715,0.26890000000000003,-0.3178,-0.1418,0.031400000000000004,0.0
2026,Washington Spirit,Sandy MacIver,sandy maciver,GK,1006,0.0,0.0687,0.0,0.0,0.0061461232604373755,,,,,,,,,,
2026,Washington Spirit,Sofia Cantore,sofia cantore,ST,695,1.7501,0.6263000000000001,1.6442,0.9314,0.3077352517985612,1.4162000000000001,-0.49119999999999997,-0.06360863309352517,-0.1421,-0.3166,-0.025,0.2286,-0.2018,-0.034300000000000004,0.0
2026,Washington Spirit,Tamara,tamara,W,69,0.07680000000000001,0.4978,0.0,0.0873,0.7494782608695651,0.5192,0.3711,0.4840434782608695,0.036000000000000004,0.255,0.0323,0.0546,-0.0064,-0.0004,0.0
2026,Washington Spirit,Tara Rudd,tara rudd,CB,1006,0.4924,0.027100000000000003,0.0,0.5289,0.04647614314115308,1.6950999999999998,0.556,0.04974155069582506,0.0796,-0.1029,0.1998,0.2499,0.07050000000000001,0.0591,0.0
2026,Washington Spirit,Trinity Rodman,trinity rodman,W,889,4.1544,1.9324000000000001,0.6108,2.4326,0.6162114735658043,2.976,0.8708,0.08815748031496062,0.3251,0.0949,-0.0863,0.6834,-0.1432,-0.0031000000000000003,0.0
2026,Washington Spirit,Élisabeth Tsé,elisabeth tse,FB,77,0.0,0.0,0.0,0.0,0.0,0.0526,-0.0944,-0.11033766233766235,-0.0287,0.0091,-0.0148,-0.0658,0.0055000000000000005,0.00030000000000000003,0.0
